	Room	Start	End
102	1	1402916182.499	1402916196.517
103	3	1402916198.919	1402916205.359
104	3	1402916205.359	1402916253.94
105	2	1402916255.192	1402916364.568
106	3	1402916365.124	1402916372.543
107	4	1402916373.305	1402916428.041
108	1	1402916428.461	1402916459.038
109	4	1402916459.572	1402916461.849
110	1	1402916490.431	1402916496.821
111	2	1402916497.31	1402916515.794
112	3	1402916516.518	1402916546.982
113	2	1402916547.439	1402916610.632
114	1	1402916611.193	1402916619.95
115	4	1402916620.413	1402916649.23
116	1	1402916649.698	1402916654.443
117	4	1402916654.74	1402916662.168
118	2	1402916664.768	1402916667.661
119	3	1402916668.15	1402916744.733
120	4	1402916745.393	1402916790.152
121	3	1402916790.152	1402916797.374
122	2	1402916797.9	1402916802.688
123	1	1402916803.192	1402916830.869
124	4	1402916831.252	1402916984.238
125	3	1402916984.849	1402916996.564
126	3	1402917019.536	1402917024.656
127	4	1402917025.852	1402917062.353
128	3	1402917063.04	1402917078.355
129	3	1402917078.355	1402917081.854
130	2	1402917084.621	1402917091.771
131	1	1402917092.439	1402917127.597
132	4	1402917128.023	1402917150.931
133	3	1402917152.386	1402917171.249
134	2	1402917171.633	1402917192.123
135	1	1402917192.592	1402917226.733
136	2	1402917227.585	1402917232.831
137	3	1402917233.328	1402917247.036
138	4	1402917247.526	1402917266.074
139	1	1402917268.333	1402917279.404
140	4	1402917279.827	1402917284.938
141	2	1402917290.142	1402917326.579
142	1	1402917327.109	1402917332.524
143	3	1402917358.21	1402917360.745
144	2	1402917361.454	1402917364.102
145	2	1402917364.102	1402917382.232
146	2	1402917382.232	1402917385.028
147	2	1402917385.028	1402917401.784
148	2	1402917403.989	1402917423.828
149	2	1402917423.828	1402917431.001
150	2	1402917433.621	1402917471.288
151	1	1402917471.914	1402917655.446
152	2	1402917656.11	1402917659.576
153	2	1402917659.576	1402917663.399
154	3	1402917664.093	1402917685.642
155	2	1402917693.503	1402917739.653
156	1	1402917740.215	1402917804.143
157	4	1402917804.606	1402917819.285
158	1	1402917823.513	1402917831.655
159	4	1402917832.366	1402917835.288
160	4	1402917835.288	1402917845.044
161	3	1402917845.636	1402917879.786
162	4	1402917880.283	1402917885.139
163	2	1402918073.373	1402918092.206
164	1	1402918092.741	1402918119.51
165	4	1402918120.195	1402918148.523
166	3	1402918149.178	1402918177.018
167	2	1402918177.548	1402918228.13
168	1	1402918228.618	1402918239.394
169	4	1402918239.847	1402918246.396
170	1	1402918246.856	1402918259.932
171	2	1402918260.622	1402918303.362
172	3	1402918304.048	1402918356.049
173	2	1402918356.541	1402918409.581
174	1	1402918410.109	1402918418.47
175	4	1402918418.931	1402918432.61
176	3	1402918432.61	1402918500.288
177	2	1402918500.74	1402918509.886
178	1	1402918510.532	1402918522.858
179	3	1402918528.532	1402918547.532
180	4	1402918548.024	1402918550.532
181	4	1402918552.273	1402918566.219
182	3	1402918566.901	1402918571.089
183	2	1402918571.571	1402918613.431
184	1	1402918613.897	1402918623.211
185	2	1402918623.942	1402918626.306
186	3	1402918628.279	1402918633.568
187	3	1402918633.568	1402918639.558
188	3	1402918639.558	1402918717.77
189	4	1402918718.23	1402918722.781
190	1	1402918723.087	1402918781.773
191	2	1402918782.39	1402918790.323
192	3	1402918791.145	1402918819.676
193	4	1402918822.956	1402918827.063
194	4	1402918827.063	1402918832.765
195	4	1402918832.765	1402918844.459
196	3	1402918845.149	1402918848.52
197	3	1402918848.52	1402918851.444
198	4	1402918852.27	1402918986.169
199	1	1402918987.03	1402918991.599
200	1	1402918991.886	1402919016.058
201	4	1402919016.484	1402919019.553
202	3	1402919020.133	1402919049.056
203	4	1402919049.551	1402919164.821
204	1	1402919165.278	1402919190.121
205	4	1402919190.599	1402919282.778
206	1	1402919283.389	1402919287.952
207	2	1402919288.533	1402919303.511
208	3	1402919304.274	1402919401.916
209	4	1402919402.471	1402919420.139
210	4	1402919532.805	1402919558.307
211	1	1402919562.894	1402919637.205
212	2	1402919637.205	1402919651.286
213	3	1402919651.952	1402919800.414
214	4	1402919801.235	1402919811.151
215	1	1402919811.642	1402919814.437
216	2	1402919814.951	1402919843.322
217	1	1402919843.945	1402919854.761
218	4	1402919855.251	1402919862.209
219	3	1402919862.689	1402919886.528
220	2	1402919886.985	1402919928.359
221	3	1402919928.876	1402919961.846
222	4	1402919962.337	1402919976.067
223	1	1402919976.628	1402919978.77
224	1	1402919978.77	1402920022.594
225	4	1402920023.01	1402920068.247
226	1	1402920068.781	1402920074.111
227	2	1402920074.578	1402920085.042
228	1	1402920086.749	1402920113.045
229	2	1402920113.54	1402920159.362
230	3	1402920160.176	1402920350.31
231	2	1402920354.263	1402920358.216
232	1	1402920358.884	1402920380.846
233	4	1402920381.372	1402920653.817
234	1	1402920654.306	1402920661.531
235	2	1402920662.176	1402920681.218
236	1	1402920682.315	1402920704.281
237	2	1402920704.796	1402920707.597
238	3	1402920708.452	1402920724.938
239	2	1402920725.568	1402920735.76
240	3	1402920736.393	1402920785.931
241	2	1402920786.398	1402920806.941
242	3	1402920808.375	1402920937.417
243	4	1402920939.048	1402920944.757
244	1	1402920946.291	1402920953.746
245	2	1402920954.696	1402920979.713
246	1	1402920980.267	1402920990.159
247	4	1402920990.727	1402920997.641
248	3	1402920998.365	1402921025.729
249	2	1402921029.334	1402921041.778
250	3	1402921042.343	1402921044.772
251	3	1402921045.523	1402921056.645
252	4	1402921058.551	1402921064.318
253	4	1402921064.557	1402921079.318
254	3	1402921080.184	1402921083.78
255	3	1402921083.78	1402921255.806
256	4	1402921256.952	1402921265.215
257	1	1402921265.752	1402921337.886
258	4	1402921338.431	1402921345.896
259	3	1402921346.397	1402921446.783
260	4	1402921447.332	1402921483.961
261	1	1402921484.816	1402921511.736
262	4	1402921512.327	1402921546.443
263	1	1402921546.981	1402921552.41
264	2	1402921552.966	1402921559.169
265	3	1402921559.883	1402921703.311
266	4	1402921703.847	1402921745.734
267	1	1402921746.124	1402921791.618
268	2	1402921792.148	1402921816.082
269	3	1402921816.777	1402921833.215
270	2	1402921833.91	1402921914.143
271	1	1402921914.762	1402921949.15
272	4	1402921949.609	1402921964.899
273	3	1402921965.464	1402921973.886
274	4	1402921974.436	1402921977.918
275	4	1402921980.41	1402922070.648
276	1	1402922073.828	1402922079.86
277	2	1402922080.485	1402922094.272
278	1	1402922094.734	1402922127.564
279	2	1402922128.265	1402922132.581
280	3	1402922132.97	1402922214.465
281	4	1402922215.039	1402922375.165
282	1	1402922377.201	1402922413.583
283	2	1402922414.442	1402922423.535
284	3	1402922424.092	1402922453.725
285	2	1402922454.238	1402922525.257
286	1	1402922525.813	1402922596.681
287	2	1402922597.27	1402922716.231
288	3	1402922716.659	1402922872.955
289	4	1402922873.418	1402922884.224
290	1	1402922889.32	1402922990.778
291	2	1402922990.778	1402922994.615
292	3	1402922995.005	1402923059.766
293	2	1402923060.43	1402923070.877
294	3	1402923071.379	1402923079.831
295	4	1402923080.317	1402923083.001
296	4	1402923084.279	1402923226.086
297	1	1402923228.175	1402923245.385
298	2	1402923246.047	1402923249.645
299	3	1402923250.136	1402923253.651
300	3	1402923253.651	1402923378.994
301	4	1402923379.531	1402923531.766
302	3	1402923532.353	1402923880.093
303	2	1402923882.384	1402923896.437
304	1	1402923898.273	1402923934.419
305	4	1402923935.271	1402923961.361
306	3	1402923961.863	1402924000.665
307	4	1402924001.122	1402924013.582
308	1	1402924014.03	1402924017.434
309	1	1402924017.434	1402924106.087
310	2	1402924106.642	1402924220.623
311	3	1402924221.074	1402924223.902
312	3	1402924223.902	1402924247.61
313	2	1402924248.163	1402924251.741
314	2	1402924251.741	1402924276.544
315	1	1402924277.362	1402924332.689
316	4	1402924333.183	1402924437.713
317	3	1402924438.601	1402924470.177
318	4	1402924470.747	1402924511.948
319	1	1402924512.419	1402924516.713
320	2	1402924517.242	1402924550.123
321	3	1402924551.005	1402924555.975
322	4	1402924556.528	1402924567.788
323	1	1402924568.224	1402924664.364
324	2	1402924665.02	1402924750.696
325	3	1402924752.368	1402924775.435
326	2	1402924775.999	1402924848.342
327	1	1402924848.805	1402924853.673
328	4	1402924855.1	1402924924.933
329	1	1402924926.074	1402924930.866
330	1	1402924930.866	1402925033.915
331	4	1402925034.826	1402925039.462
332	3	1402925039.884	1402925170.026
333	4	1402925170.579	1402925175.417
334	1	1402925176.244	1402925195.191
335	4	1402925195.557	1402925204.795
336	3	1402925205.231	1402925211.333
337	2	1402925211.824	1402925250.524
338	1	1402925250.952	1402925282.424
339	2	1402925283.112	1402925336.071
340	3	1402925336.464	1402925338.924
341	3	1402925338.924	1402925410.815
342	4	1402925411.277	1402925461.2
343	1	1402925461.685	1402925491.385
344	4	1402925491.869	1402925569.821
345	4	1402927603.664	1402927609.737
346	1	1402927611.895	1402927614.229
347	2	1402927614.857	1402927630.388
348	3	1402927630.931	1402927651.83
349	3	1402927651.83	1402927658.409
350	2	1402927658.935	1402927862.729
351	1	1402927863.248	1402927870.176
352	4	1402927870.798	1402927958.967
353	1	1402927959.451	1402927973.447
354	2	1402927974.007	1402927978.052
355	3	1402927978.374	1402928115.966
356	2	1402928116.517	1402928120.826
357	1	1402928121.285	1402928132.9
358	4	1402928133.359	1402928156.149
359	3	1402928156.96	1402928216.007
360	4	1402928216.007	1402928226.591
361	1	1402928227.081	1402928230.262
362	1	1402928230.262	1402928245.498
363	2	1402928245.968	1402928256.128
364	1	1402928256.65	1402928263.567
365	2	1402928264.13	1402928267.81
366	3	1402928268.203	1402928271.781
367	3	1402928271.781	1402928288.909
368	4	1402928289.28	1402928337.121
369	1	1402928337.814	1402928350.547
370	4	1402928351.049	1402928374.465
371	1	1402928374.928	1402928385.734
372	2	1402928386.364	1402928438.776
373	1	1402928442.226	1402928447.748
374	4	1402928448.098	1402928455.651
375	3	1402928455.949	1402928480.192
376	4	1402928480.619	1402928484.198
377	4	1402928486.626	1402928618.174
378	3	1402928619.745	1402928718.278
379	4	1402928718.731	1402928723.971
380	3	1402928724.288	1402928803.315
381	3	1402928803.315	1402928807.645
382	3	1402928808.3	1402928869.834
383	4	1402928869.834	1402928873.482
384	1	1402928873.872	1402928876.994
385	2	1402928878.612	1402929083.664
386	3	1402929084.286	1402929087.05
387	3	1402929087.05	1402929143.957
388	4	1402929144.446	1402929177.252
389	1	1402929181.615	1402929189.767
390	2	1402929191.248	1402929198.133
391	2	1402929198.133	1402929221.235
392	3	1402929221.754	1402929231.159
393	4	1402929231.618	1402929294.763
394	1	1402929295.22	1402929297.585
395	1	1402929297.585	1402929335.944
396	2	1402929336.569	1402929473.901
397	3	1402929474.314	1402929476.71
398	3	1402929476.71	1402929479.678
399	4	1402929480.194	1402929532.754
400	1	1402929533.253	1402929542.898
401	2	1402929543.386	1402929548.102
402	3	1402929548.102	1402929559.786
403	4	1402929560.274	1402929598.641
404	1	1402929599.042	1402929601.87
405	1	1402929601.87	1402929711.553
406	2	1402929712.313	1402929735.367
407	3	1402929735.727	1402929790.074
408	4	1402929790.527	1402929793.236
409	1	1402929793.762	1402929802.934
410	2	1402929803.447	1402929808.913
411	3	1402929809.578	1402929813.028
412	3	1402929813.028	1402929818.172
413	3	1402929818.172	1402929830.105
414	3	1402929830.361	1402929931.992
415	4	1402929932.586	1402929935.541
416	4	1402929935.541	1402929944.034
417	1	1402929944.469	1402929979.452
418	2	1402929979.914	1402929982.31
419	2	1402929983.029	1402930094.565
420	3	1402930095.091	1402930097.918
421	3	1402930097.918	1402930153.874
422	4	1402930154.437	1402930158.928
423	1	1402930159.652	1402930162.08
424	1	1402930162.08	1402930183.783
425	2	1402930184.336	1402930258.601
426	1	1402930259.127	1402930292.324
427	2	1402930292.802	1402930401.985
428	1	1402930402.543	1402930417.513
429	2	1402930417.944	1402930420.867
430	2	1402930420.867	1402930458.746
431	3	1402930459.341	1402930461.562
432	3	1402930463.511	1402930537.539
433	4	1402930537.947	1402930541.41
434	1	1402930541.942	1402930562.296
435	4	1402930562.685	1402930627.55
436	1	1402930628.855	1402930803.237
437	2	1402930803.689	1402930915.306
438	3	1402930915.714	1402930972.152
439	4	1402930972.621	1402930977.767
440	1	1402930978.298	1402930990.886
441	4	1402930991.312	1402931008.579
442	3	1402931009.002	1402931012.262
443	3	1402931012.262	1402931016.019
444	2	1402931017.285	1402931051.465
445	2	1402931160.537	1402931165.462
446	3	1402931165.893	1402931173.977
447	2	1402931177.219	1402931183.252
448	1	1402931183.859	1402931188.001
449	4	1402931189.31	1402931202.137
450	1	1402931203.034	1402931215.67
451	3	1402931218.357	1402931409.173
452	2	1402931410.028	1402931587.911
453	1	1402931588.416	1402931605.893
454	4	1402931606.386	1402931659.574
455	1	1402931660.131	1402931663.55
456	1	1402931664.54	1402931669.875
457	2	1402931670.323	1402931685.084
458	1	1402931685.771	1402931763.909
459	2	1402931764.619	1402931768.618
460	3	1402931769.071	1402931796.163
461	4	1402931796.717	1402931846.805
462	1	1402931848.487	1402931954.12
463	2	1402931954.632	1402931977.252
464	1	1402931977.956	1402931981.906
465	4	1402931982.317	1402931990.58
466	3	1402931990.962	1402932040.116
467	4	1402932040.611	1402932133.963
468	1	1402932134.942	1402932145.079
469	2	1402932145.508	1402932148.55
470	3	1402932148.953	1402932225.613
471	4	1402932226.041	1402932274.967
472	1	1402932275.435	1402932290.436
473	4	1402932290.828	1402932294.374
474	4	1402932294.374	1402932361.981
475	3	1402932362.545	1402932366.771
476	2	1402932367.556	1402932461.197
477	3	1402932462.175	1402932539.861
478	2	1402932540.381	1402932550.485
479	1	1402932551.042	1402932562.333
480	4	1402932562.825	1402932591.561
481	1	1402932592.128	1402932600.183
482	2	1402932600.676	1402932734.628
483	3	1402932735.265	1402932740.665
484	2	1402932741.561	1402932795.18
485	1	1402932795.742	1402932855.687
486	4	1402932856.178	1402932900.389
487	1	1402932900.886	1402933043.264
488	4	1402933043.758	1402933140.117
489	3	1402933140.607	1402933210.119
490	2	1402933210.708	1402933277.28
491	1	1402933277.72	1402933299.14
492	4	1402933299.494	1402933314.987
493	1	1402933315.802	1402933318.844
494	2	1402933319.341	1402933322.529
495	3	1402933322.985	1402933325.7
496	3	1402933325.7	1402933346.261
497	2	1402933346.778	1402933349.477
498	2	1402933349.477	1402933484.828
499	3	1402933486.472	1402933518.621
500	4	1402933519.061	1402933545.602
501	1	1402933545.986	1402933611.692
502	4	1402933614.478	1402933749.967
503	3	1402933750.429	1402933756.544
504	2	1402933757.028	1402933769.152
505	3	1402933769.579	1402933818.664
506	4	1402933819.583	1402933864.004
507	1	1402933864.5	1402933913.477
508	2	1402933914.559	1402933969.43
509	1	1402933970.16	1402933978.025
510	4	1402933978.48	1402933998.844
511	1	1402933999.467	1402934138.683
512	4	1402934139.052	1402934152.775
513	3	1402934153.324	1402934157.527
514	2	1402934159.868	1402934170.417
515	1	1402934172.16	1402934304.631
516	2	1402934305.128	1402934310.169
517	3	1402934312.34	1402934461.441
518	4	1402934461.974	1402934846.845
519	1	1402934849.864	1402934872.381
520	2	1402934874.883	1402934904.238
521	3	1402934905.152	1402934938.463
522	4	1402934938.821	1402934951.865
523	1	1402934952.651	1402935072.029
524	2	1402935072.741	1402935080.753
525	3	1402935081.275	1402935093.39
526	4	1402935093.852	1402935101.002
527	1	1402935101.407	1402935201.161
528	2	1402935201.686	1402935204.993
529	1	1402935205.618	1402935213.83
530	1	1402935213.83	1402935260.207
531	2	1402935260.696	1402935262.805
532	2	1402935262.805	1402935299.968
533	3	1402935302.624	1402935305.675
534	3	1402935305.675	1402935426.207
535	2	1402935426.9	1402935570.541
536	3	1402935573.226	1402935621.839
537	4	1402935622.266	1402935660.984
538	1	1402935661.452	1402935708.49
539	2	1402935708.917	1402935986.144
540	3	1402935986.706	1402936016.198
541	4	1402936017.118	1402936025.328
542	4	1402936025.328	1402936064.578
543	1	1402936064.977	1402936073.185
544	2	1402936073.789	1402936076.503
545	2	1402936076.503	1402936309.944
546	3	1402936310.964	1402936313.488
547	3	1402936313.488	1402936315.565
548	3	1402936315.565	1402936337.291
549	2	1402936338.234	1402936449.575
550	3	1402936449.996	1402936452.474
551	4	1402936453.009	1402936501.331
552	1	1402936501.796	1402936554.358
553	4	1402936554.792	1402936638.534
554	1	1402936639.0	1402936694.341
555	2	1402936694.931	1402936710.027
556	1	1402936710.923	1402936729.812
557	4	1402936731.049	1402936734.365
558	3	1402936734.795	1402936780.69
559	4	1402936781.09	1402936810.606
560	1	1402936811.21	1402936825.629
561	2	1402936826.064	1402936854.459
562	3	1402936854.879	1402936890.378
563	4	1402936890.705	1402936896.668
564	1	1402936897.032	1402936963.39
565	2	1402936964.288	1402936966.86
566	2	1402936966.86	1402936970.704
567	3	1402936971.655	1402937181.725
568	2	1402937184.218	1402937198.583
569	1	1402937199.05	1402937202.868
570	2	1402937205.101	1402937209.122
571	3	1402937209.618	1402937624.062
572	4	1402937625.014	1402937636.889
573	4	1402937637.417	1402937777.728
574	4	1402937779.725	1402937790.315
575	3	1402937791.199	1402942340.941
576	4	1402942342.67	1402942351.132
577	1	1402942352.013	1402942475.72
578	2	1402942477.866	1402942529.745
579	3	1402942530.125	1402943193.318
580	2	1402943194.662	1402943209.302
581	1	1402943209.822	1402943213.373
582	4	1402943214.18	1402943232.109
583	3	1402943232.109	1402943252.632
584	2	1402943253.448	1402943327.417
585	1	1402943328.014	1402943330.017
586	4	1402943330.443	1402943352.537
587	3	1402943353.063	1402943355.927
588	2	1402943356.548	1402943507.44
589	3	1402943508.295	1402943513.248
590	3	1402943513.248	1402943557.257
591	2	1402943557.712	1402943561.232
592	1	1402943561.692	1402943642.898
593	2	1402943643.422	1402943649.884
594	3	1402943650.472	1402943688.971
595	2	1402943689.661	1402943713.798
596	3	1402943714.227	1402943720.988
597	4	1402943721.45	1402943758.234
598	1	1402943762.462	1402943774.731
599	2	1402943775.243	1402943779.284
600	2	1402943779.284	1402943807.168
601	3	1402943809.323	1402943818.148
602	4	1402943818.542	1402943823.238
603	4	1402943823.238	1402943844.087
604	1	1402943844.55	1402943884.618
605	4	1402943885.04	1402943917.6
606	3	1402943918.122	1402943920.55
607	2	1402943922.472	1402943956.737
608	3	1402943957.266	1402944016.352
609	4	1402944016.912	1402944025.68
610	1	1402944026.103	1402944044.692
611	2	1402944051.598	1402944053.787
612	2	1402944053.787	1402944068.798
613	3	1402944069.252	1402944087.703
614	2	1402944088.304	1402944147.265
615	3	1402944147.596	1402944438.066
616	2	1402944438.528	1402944443.867
617	1	1402944444.357	1402944455.924
618	4	1402944460.12	1402944564.869
619	3	1402944565.323	1402944658.856
620	2	1402944662.136	1402944664.868
621	2	1402944664.868	1402944667.951
622	2	1402944667.951	1402944757.637
623	1	1402944758.135	1402944775.581
624	2	1402944777.748	1402944794.308
625	3	1402944795.233	1402944804.531
626	3	1402944804.531	1402944809.659
627	2	1402944810.283	1402944907.653
628	1	1402944908.053	1402944917.652
629	4	1402944918.099	1402944923.897
630	1	1402944924.313	1402944930.624
631	4	1402944931.021	1402944935.49
632	3	1402944935.952	1402944938.317
633	3	1402944938.317	1402945162.532
634	4	1402945163.046	1402945181.075
635	1	1402945181.477	1402945518.853
636	2	1402945525.736	1402945530.315
637	3	1402945531.129	1402945533.174
638	3	1402945533.174	1402945555.437
639	4	1402945555.793	1402945574.403
640	1	1402945574.735	1402945606.799
641	2	1402945643.994	1402945737.333
642	1	1402945737.832	1402945752.034
643	2	1402945752.493	1402945768.286
644	3	1402945768.711	1402945797.44
645	4	1402945799.547	1402945830.442
646	3	1402945830.935	1402945833.296
647	2	1402945833.765	1402945979.117
648	3	1402945979.577	1402945981.813
649	3	1402945981.813	1402946013.939
650	4	1402946014.74	1402946017.104
651	4	1402946017.104	1402946020.216
652	1	1402946020.612	1402946086.841
653	2	1402946087.366	1402946090.385
654	2	1402946090.385	1402946123.605
655	3	1402946123.605	1402946196.849
656	2	1402946197.312	1402946220.481
657	1	1402946220.974	1402946289.173
658	4	1402946289.561	1402946329.001
659	3	1402946329.518	1402946396.421
660	2	1402946396.843	1402946400.624
661	1	1402946401.613	1402953555.969
662	4	1402953556.784	1402953559.212
663	4	1402953559.675	1402953567.263
664	1	1402953567.855	1402953577.086
665	2	1402953578.052	1402953591.327
666	1	1402953593.494	1402954788.951
667	4	1402954789.472	1402954805.669
668	3	1402954806.49	1402954839.721
669	2	1402954840.302	1402954855.876
670	3	1402954856.303	1402954881.532
671	4	1402954882.154	1402954891.772
672	4	1402954891.772	1402954915.287
673	1	1402954915.707	1402954936.014
674	2	1402954936.665	1402955033.462
675	3	1402955033.96	1402955044.232
676	2	1402955050.346	1402955054.827
677	1	1402955055.368	1402955060.401
678	4	1402955061.469	1402955069.408
679	1	1402955069.781	1402955103.061
680	4	1402955103.573	1402955108.588
681	3	1402955111.007	1402955161.968
682	4	1402955162.661	1402955170.105
683	3	1402955170.629	1402955172.899
684	2	1402955175.441	1402955442.876
685	1	1402955443.405	1402955456.934
686	4	1402955457.524	1402955473.824
687	3	1402955474.187	1402955513.463
688	2	1402955514.702	1402955534.279
689	1	1402955534.707	1402956000.0
690	1	1402956000.0	1402962532.883
691	2	1402962534.285	1402962543.16
692	3	1402962543.999	1402962579.616
693	4	1402962580.636	1402962668.428
694	1	1402962669.013	1402963741.56
695	2	1402963742.31	1402963915.152
696	1	1402963916.015	1402963921.273
697	4	1402963922.279	1402964019.457
698	1	1402964020.645	1402964034.921
699	2	1402964035.486	1402964039.505
700	3	1402964040.128	1402964056.007
701	2	1402964056.693	1402964088.097
702	3	1402964088.644	1402964104.576
703	4	1402964104.935	1402964187.489
704	1	1402964187.948	1402964195.337
705	2	1402964196.026	1402964207.808
706	3	1402964208.231	1402964228.966
707	4	1402964229.678	1402964349.373
708	1	1402964349.833	1402978488.177
709	4	1402978488.768	1402978513.063
710	1	1402978513.5	1402978536.853
711	2	1402978539.348	1402978543.603
712	3	1402978544.454	1402978557.586
713	2	1402978558.044	1402978733.961
714	1	1402978734.556	1402978740.491
715	4	1402985825.882	1402985841.96
716	3	1402985843.034	1402985855.466
717	4	1402985856.098	1402985996.392
718	1	1402985996.917	1402985999.026
719	2	1402986001.264	1402986003.795
720	3	1402986004.413	1402986006.713
721	3	1402986007.272	1402986019.135
722	4	1402986019.498	1402986073.315
723	3	1402986073.883	1402986076.395
724	2	1402986076.925	1402986099.905
725	1	1402986100.365	1402986113.576
726	2	1402986114.155	1402986116.487
727	2	1402986116.487	1402986155.662
728	3	1402986156.91	1402986184.883
729	2	1402986185.469	1402986188.297
730	2	1402986188.297	1402986190.704
731	1	1402986191.203	1402986194.254
732	1	1402986195.532	1402986237.229
733	2	1402986237.858	1402986240.533
734	3	1402986241.386	1402986350.181
735	4	1402986350.642	1402986611.451
736	1	1402986613.166	1402986620.467
737	4	1402986620.891	1402986664.799
738	1	1402986665.393	1402986725.644
739	2	1402986726.493	1402986735.301
740	3	1402986741.576	1402986759.127
741	4	1402986759.646	1402986811.099
742	2	1402986814.086	1402986848.585
743	4	1402986851.266	1402987036.166
744	1	1402987036.754	1402987048.577
745	2	1402987049.192	1402987051.365
746	2	1402987051.365	1402987053.444
747	3	1402987055.979	1402987076.426
748	4	1402987076.941	1402987086.878
749	3	1402987087.309	1402987090.867
750	2	1402987091.989	1402987094.894
751	2	1402987094.894	1402987115.265
752	3	1402987115.757	1402987201.605
753	1	1402987204.566	1402987297.48
754	2	1402987298.167	1402987300.884
755	3	1402987301.736	1402987305.818
756	4	1402987306.188	1402987327.666
757	4	1402991195.95	1402991205.18
758	3	1402991206.099	1402991209.134
759	2	1402991209.75	1402991228.915
760	1	1402991229.572	1402991290.292
761	4	1402991290.777	1402991316.393
762	3	1402991318.056	1402991321.455
763	2	1402991321.92	1402991438.784
764	1	1402991439.351	1402991441.438
765	4	1402991441.833	1402991606.638
766	1	1402991607.479	1402991615.642
767	3	1402991618.365	1402991626.119
768	4	1402991626.453	1402991722.487
769	1	1402991723.659	1402991882.711
770	2	1402991885.072	1402991896.768
771	3	1402991897.255	1402991900.846
772	3	1402991900.846	1402991903.243
773	4	1402991907.487	1402991915.394
774	4	1402991915.394	1402991921.409
775	1	1402991924.511	1402992033.717
