	Room	Start	End
251	2	1402924950.773	1402924953.674
252	1	1402924954.823	1402924964.769
253	3	1402924966.569	1402925022.115
254	4	1402925022.115	1402925024.796
255	1	1402925025.127	1402925032.717
256	3	1402925034.531	1402925215.311
257	2	1402925216.168	1402925427.044
258	3	1402925427.666	1402925460.576
259	2	1402925758.654	1402925847.279
260	3	1402925848.025	1402925881.06
261	2	1402925881.783	1402925886.619
262	1	1402925886.619	1402925893.704
263	3	1402925896.046	1402925945.44
264	4	1402925946.687	1402926018.843
265	3	1402926019.268	1402926184.219
266	2	1402926184.219	1402926195.451
267	4	1402926197.249	1402926203.362
268	3	1402926204.204	1402927863.406
269	3	1402927863.406	1402927908.034
270	2	1402927909.635	1402927911.967
271	2	1402927911.967	1402927924.933
272	4	1402927927.26	1402928176.947
273	1	1402928178.482	1402928242.196
274	4	1402928242.579	1402928245.062
275	3	1402928245.617	1402928292.2
276	3	1402928293.129	1402928905.19
277	2	1402928906.957	1402929057.003
278	3	1402929057.335	1402929101.833
279	4	1402929102.849	1402929204.086
280	1	1402929204.731	1402929237.967
281	2	1402929238.484	1402929390.515
282	3	1402929390.878	1402929509.864
283	4	1402929510.69	1402929540.848
284	3	1402929541.633	1402930193.983
285	4	1402930194.835	1402930199.273
286	1	1402930199.865	1402930218.683
287	4	1402930218.968	1402930235.457
288	3	1402930235.755	1402936047.539
289	2	1402936048.652	1402936327.148
290	3	1402936327.897	1402936421.296
291	4	1402936422.211	1402936440.07
292	3	1402936440.07	1402936615.733
293	2	1402936616.585	1402937056.326
294	3	1402937056.947	1402937085.958
295	4	1402937086.79	1402937090.719
296	1	1402937091.509	1402937094.482
297	1	1402937094.482	1402937097.805
298	3	1402937101.891	1402942698.322
299	2	1402942699.042	1402942746.716
300	1	1402942748.476	1402942757.201
301	3	1402942759.527	1402942765.143
302	2	1402942765.623	1402942826.517
303	3	1402942827.925	1402942849.541
304	2	1402942853.482	1402942918.066
305	3	1402942918.36	1402942940.629
306	2	1402942941.325	1402942944.727
307	2	1402942946.244	1402943072.49
308	3	1402943073.044	1402943235.731
309	2	1402943236.643	1402943243.991
310	2	1402943244.694	1402943248.432
311	2	1402943248.432	1402943253.033
312	2	1402943253.033	1402943364.71
313	3	1402943365.464	1402943381.875
314	4	1402943382.793	1402943432.745
315	3	1402943433.362	1402943443.151
316	2	1402943444.007	1402943452.521
317	3	1402943452.863	1402943620.106
318	4	1402943621.067	1402943626.269
319	1	1402943627.03	1402943631.87
320	3	1402943635.335	1402943642.021
321	2	1402943642.983	1402943645.268
322	3	1402943645.567	1402944013.363
323	4	1402944014.932	1402944024.677
324	3	1402944025.077	1402944198.045
325	2	1402944198.703	1402944405.237
326	3	1402944406.084	1402944456.005
327	2	1402944458.496	1402944461.707
328	2	1402944461.707	1402944465.432
329	1	1402944466.978	1402944479.168
330	3	1402944481.357	1402944495.016
331	2	1402944496.068	1402944511.627
332	3	1402944513.34	1402944528.34
333	2	1402944530.141	1402944671.582
334	1	1402944673.814	1402944678.007
335	4	1402944678.494	1402944686.865
336	1	1402944687.497	1402944690.341
337	1	1402944690.74	1402944694.159
338	1	1402944694.159	1402944697.721
339	3	1402944698.979	1402944739.816
340	3	1402944740.439	1402944980.446
341	2	1402944981.146	1402945133.669
342	3	1402945134.222	1402945692.271
343	2	1402945693.095	1402945706.098
344	3	1402945706.392	1402945726.968
345	4	1402945727.854	1402945732.839
346	3	1402945743.396	1402945778.36
347	2	1402945778.989	1402945791.705
348	3	1402945792.002	1402945840.794
349	4	1402945841.833	1402945846.513
350	3	1402945846.787	1402946408.418
351	2	1402946409.238	1402946655.74
352	3	1402946656.091	1402946746.217
353	4	1402946748.516	1402946777.395
354	3	1402946777.618	1402946880.536
355	2	1402946881.101	1402946931.552
356	1	1402946931.85	1402946938.241
357	3	1402946940.761	1402951351.245
358	2	1402951352.681	1402951397.473
359	3	1402951398.947	1402951419.907
360	2	1402951423.0	1402951429.501
361	3	1402951430.642	1402951438.438
362	2	1402951440.891	1402951679.985
363	1	1402951681.95	1402951949.155
364	4	1402951950.326	1402951959.797
365	1	1402951960.947	1402962961.709
366	1	1402956000.0	1402962961.709
367	2	1402962964.232	1402963041.624
368	3	1402963042.367	1402963073.053
369	4	1402963073.843	1402963089.081
370	1	1402963089.732	1402963462.076
371	2	1402963463.16	1402963501.019
372	1	1402963502.08	1402963544.32
373	2	1402963545.171	1402963548.695
374	3	1402963549.188	1402963553.949
375	3	1402963553.949	1402963569.784
376	1	1402963571.827	1402963676.888
377	2	1402963677.742	1402963924.553
378	3	1402963925.252	1402963952.489
379	3	1402963954.49	1402963980.153
380	4	1402963980.943	1402963986.808
381	1	1402963987.336	1402964059.532
382	4	1402964060.107	1402964162.634
383	3	1402964163.16	1402964177.655
384	2	1402964178.768	1402964192.383
385	1	1402964192.716	1402980122.514
386	2	1402980123.526	1402980133.246
387	3	1402980133.799	1402980156.025
388	4	1402980156.537	1402980161.87
389	1	1402980162.403	1402985756.812
390	4	1402985758.431	1402985779.754
391	1	1402985780.122	1402986434.434
392	2	1402986435.62	1402986462.6
393	1	1402986463.031	1402986486.907
394	4	1402986487.568	1402986504.475
395	3	1402986505.236	1402986524.445
396	2	1402986525.097	1402986667.181
397	1	1402986667.476	1402986708.339
398	4	1402986708.961	1402986878.5
399	1	1402986878.861	1402986920.595
400	2	1402986921.445	1402986936.19
401	1	1402986937.242	1402986941.62
402	1	1402986942.466	1402986964.049
403	4	1402986965.087	1402986989.179
404	3	1402986989.879	1402986996.044
405	2	1402986996.8	1402987000.601
406	2	1402987000.601	1402987005.424
407	1	1402987005.985	1402987014.197
408	1	1402987014.197	1402991110.609
409	4	1402991121.837	1402991126.165
410	4	1402991127.379	1402991138.793
411	3	1402991139.51	1402991151.801
412	2	1402991152.69	1402991299.36
413	1	1402991300.905	1402991330.425
414	4	1402991332.929	1402991361.52
415	3	1402991362.304	1402991373.79
416	2	1402991374.523	1402991378.101
417	2	1402991378.101	1402991414.072
418	1	1402991414.699	1402991446.965
419	4	1402991447.679	1402991589.373
420	1	1402991589.809	1402991614.973
421	4	1402991615.392	1402991877.503
422	1	1402991878.403	1402991885.241
423	4	1402991886.495	1402991892.503
424	3	1402991893.08	1402991911.841
425	4	1402991916.672	1402991979.454
426	1	1402991979.855	1402991986.197
427	4	1402991987.009	1402991990.776
428	3	1402991991.373	1402991993.953
429	2	1402991994.675	1402992065.728
430	3	1402992066.429	1402992073.489
431	3	1402992073.489	1402992154.242
432	4	1402992154.928	1402992254.137
433	1	1402992254.643	1402992277.313
434	4	1402992277.777	1402992280.981
435	3	1402992281.41	1402992286.14
436	3	1402992286.14	1402992288.8
437	2	1402992289.656	1402992353.968
438	3	1402992354.855	1402992370.863
439	2	1402992373.136	1402992431.054
440	1	1402992431.71	1402992439.203
441	2	1402992440.19	1402992444.807
442	1	1402992446.615	1402992453.003
443	4	1402992453.399	1402992506.25
444	3	1402992506.585	1402992513.728
445	4	1402992515.275	1402992518.056
446	4	1402992518.056	1402992527.879
447	3	1402992528.429	1402992531.65
448	2	1402992532.767	1402992537.576
449	2	1402992537.576	1402992555.621
450	1	1402992556.241	1402992558.526
451	4	1402992559.568	1402992573.288
452	1	1402992573.561	1402992653.998
453	4	1402992654.988	1402992680.305
454	3	1402992682.924	1402992703.699
455	2	1402992705.065	1402992708.012
456	1	1402992708.539	1402992759.058
457	4	1402992764.544	1402992825.08
458	1	1402992825.39	1402992849.5
459	1	1402992849.5	1402993043.826
460	2	1402993044.542	1402993047.353
461	2	1402993047.353	1402993053.998
462	1	1402993054.29	1402995220.109
463	4	1402995220.94	1402995379.567
464	3	1402995380.255	1402995391.809
465	4	1402995392.825	1402995437.336
466	1	1402995439.529	1402995463.691
467	2	1402995464.576	1402995510.699
468	3	1402995511.349	1402995523.866
469	4	1402995524.358	1402995563.798
470	3	1402995564.775	1402995569.785
471	2	1402995570.635	1402995572.759
472	2	1402995572.759	1402995584.335
473	1	1402995584.821	1402995587.451
474	4	1402995588.229	1402995807.788
475	1	1402995808.704	1402995821.789
476	4	1402995823.617	1402995842.325
477	3	1402995843.179	1402995852.447
478	4	1402995853.027	1402995855.454
479	4	1402995855.454	1402995906.862
480	1	1402995908.638	1402995916.178
481	1	1402995916.178	1402995918.974
482	2	1402995920.256	1402995927.285
483	1	1402995931.451	1402996475.682
484	4	1402996476.541	1402996591.421
485	3	1402996592.039	1402996596.668
486	2	1402996597.714	1402996723.144
487	3	1402996723.701	1402996747.694
488	2	1402996748.703	1402996785.661
489	1	1402996786.126	1402996788.146
490	4	1402996788.664	1402996886.543
491	4	1402996896.91	1402996899.146
492	4	1402996899.146	1402998170.962
493	1	1402998171.783	1402998201.053
494	4	1402998203.738	1402998211.176
495	3	1402998211.867	1402998220.467
496	2	1402998221.528	1402998228.533
497	4	1402998230.86	1402998644.597
498	1	1402998646.661	1402998733.94
499	4	1402998734.521	1402998737.079
500	3	1402998738.317	1402998798.09
501	2	1402998798.805	1402998842.343
502	1	1402998842.977	1402998846.074
503	4	1402998846.474	1402998904.969
504	3	1402998905.421	1402998914.625
505	3	1402998914.625	1402998918.093
506	4	1402998931.965	1402999047.411
507	1	1402999047.742	1402999486.47
508	1	1402999200.0	1402999486.47
509	2	1402999488.407	1402999498.982
510	1	1402999499.666	1402999510.562
511	2	1402999514.446	1402999519.398
512	2	1402999519.845	1402999522.47
513	3	1402999523.154	1402999529.179
514	1	1402999530.532	1402999566.495
515	4	1402999566.79	1402999627.214
516	1	1402999628.465	1402999722.195
517	1	1402999722.195	1402999738.363
518	1	1402999738.602	1402999752.325
519	2	1402999752.78	1402999763.17
520	3	1402999763.752	1402999787.266
521	2	1402999787.626	1402999829.776
522	1	1402999830.401	1402999846.765
523	4	1402999847.063	1402999914.782
524	3	1402999916.757	1402999930.288
525	2	1402999930.677	1402999963.271
526	1	1402999965.733	1402999971.612
527	1	1402999972.986	1403000127.2
528	2	1403000130.444	1403000151.595
529	1	1403000152.393	1403000355.669
530	4	1403000356.908	1403000364.383
531	1	1403000364.616	1403000985.027
532	2	1403000985.849	1403000989.836
533	3	1403000990.527	1403001039.059
534	4	1403001039.947	1403001059.435
535	3	1403001059.769	1403001096.187
536	2	1403001096.784	1403001153.371
537	1	1403001153.766	1403001521.321
538	2	1403001523.193	1403001530.668
539	3	1403001533.256	1403001539.271
540	4	1403001539.271	1403001543.771
541	1	1403001544.059	1403001546.982
542	4	1403001547.38	1403001881.422
543	3	1403001883.358	1403001933.844
544	2	1403001934.601	1403001981.813
545	1	1403001982.354	1403001985.245
546	2	1403001985.63	1403002121.757
547	3	1403002122.412	1403002125.223
548	3	1403002125.223	1403002180.909
549	3	1403002184.153	1403002378.95
550	4	1403002380.254	1403002612.143
551	1	1403002613.215	1403002618.694
552	1	1403002620.307	1403002931.492
553	2	1403002932.382	1403002966.801
554	2	1403002966.801	1403002973.325
555	1	1403002973.589	1403005270.49
556	4	1403005273.003	1403005480.793
557	1	1403005481.806	1403005515.453
558	4	1403005515.899	1403005636.061
559	1	1403005636.299	1403005756.843
560	2	1403005758.909	1403005828.918
561	3	1403005829.844	1403005856.17
562	2	1403005856.858	1403005928.206
563	1	1403005928.871	1403005980.078
564	4	1403005980.797	1403006188.054
565	3	1403006188.917	1403006197.402
566	4	1403006198.454	1403006204.364
567	1	1403006205.422	1403008880.341
568	4	1403008881.391	1403009422.285
569	1	1403009423.406	1403009427.431
570	1	1403009427.431	1403009675.253
571	4	1403009675.74	1403009680.851
572	1	1403009681.068	1403010998.597
573	4	1403011000.55	1403011157.72
574	1	1403011158.249	1403011256.782
575	2	1403011257.67	1403011274.491
576	1	1403011274.914	1403012156.204
577	4	1403012157.351	1403012717.879
578	1	1403012718.838	1403012729.046
579	1	1403012729.046	1403012802.621
580	1	1403012808.499	1403013175.855
581	4	1403013176.47	1403013282.127
582	1	1403013282.387	1403016075.033
583	1	1403016075.033	1403016079.426
584	1	1403016080.513	1403016183.973
585	1	1403016183.973	1403016200.019
586	4	1403016200.828	1403016246.286
587	1	1403016246.575	1403016316.782
588	2	1403016319.978	1403016394.114
589	1	1403016394.504	1403016609.362
590	4	1403016613.452	1403016666.201
591	3	1403016667.264	1403016681.084
592	1	1403016682.502	1403016714.353
593	4	1403016714.848	1403016984.944
594	1	1403016985.376	1403017006.298
595	2	1403017007.387	1403017066.023
596	3	1403017067.436	1403017232.434
597	4	1403017233.082	1403017236.019
598	1	1403017236.345	1403017465.654
599	1	1403017577.215	1403017586.145
600	4	1403017586.475	1403017868.76
601	1	1403017872.759	1403018429.82
602	4	1403018432.085	1403018512.791
603	4	1403018518.622	1403018898.306
604	4	1403018899.553	1403019288.598
605	1	1403019289.452	1403019294.868
606	1	1403019295.14	1403021327.738
607	2	1403021328.851	1403021558.977
608	1	1403021559.933	1403021702.144
609	4	1403021703.083	1403021823.409
610	3	1403021824.3	1403021835.672
611	2	1403021836.668	1403021867.472
612	1	1403021867.803	1403021960.659
613	4	1403021960.992	1403022079.635
614	1	1403022079.827	1403022503.862
615	2	1403022505.664	1403022648.683
616	1	1403022649.065	1403022674.013
617	4	1403022674.253	1403022699.252
618	3	1403022699.747	1403022749.305
619	2	1403022749.923	1403022816.11
620	1	1403022816.462	1403023024.366
621	2	1403023025.215	1403023142.067
622	1	1403023142.364	1403023372.235
623	4	1403023372.912	1403023391.99
624	3	1403023392.938	1403023423.123
625	2	1403023424.642	1403023466.256
626	3	1403023466.494	1403023505.199
627	4	1403023506.943	1403023578.672
628	1	1403023579.172	1403024213.742
629	2	1403024214.517	1403024239.612
630	1	1403024240.231	1403027311.466
631	2	1403027312.647	1403027315.331
632	1	1403027315.652	1403027623.487
633	4	1403027626.231	1403027630.752
634	1	1403027631.06	1403028446.005
635	2	1403028448.001	1403028671.722
636	1	1403028672.252	1403028792.51
637	4	1403028793.129	1403028838.732
638	1	1403028838.967	1403029056.922
639	2	1403029058.3	1403029138.571
640	1	1403029139.022	1403030810.445
641	2	1403030811.592	1403030828.964
642	3	1403030830.019	1403030864.446
643	2	1403030864.874	1403030987.82
644	1	1403030988.303	1403031006.612
645	4	1403031007.766	1403031092.933
646	1	1403031093.491	1403031134.402
647	2	1403031135.325	1403031383.37
648	3	1403031384.157	1403031417.497
649	2	1403031417.794	1403031420.323
650	1	1403031420.596	1403031584.203
651	2	1403031584.94	1403031589.508
652	2	1403031589.508	1403031651.945
653	3	1403031652.775	1403031739.686
654	4	1403031740.474	1403031745.318
655	1	1403031746.404	1403031749.152
656	1	1403031749.647	1403031815.198
657	4	1403031815.612	1403031844.491
658	1	1403031845.487	1403031868.22
659	4	1403031869.441	1403031874.291
660	3	1403031874.926	1403031877.019
661	3	1403031877.019	1403031936.008
662	1	1403031938.049	1403032161.899
663	4	1403032163.799	1403032191.748
664	3	1403032192.533	1403032196.945
665	2	1403032197.403	1403032270.507
666	1	1403032271.133	1403032273.529
667	1	1403032273.529	1403037632.286
668	2	1403037633.194	1403037637.379
669	1	1403037637.637	1403038007.3
670	2	1403038008.256	1403038094.67
671	3	1403038095.462	1403038103.274
672	2	1403038103.632	1403038288.222
673	1	1403038288.812	1403038293.597
674	4	1403038294.179	1403038319.735
675	1	1403038320.133	1403038438.84
676	2	1403038439.627	1403038506.673
677	1	1403038506.992	1403038797.855
678	4	1403038798.274	1403038808.064
679	1	1403038808.255	1403039114.747
680	2	1403039116.076	1403039119.127
681	2	1403039119.383	1403039126.18
682	3	1403039126.997	1403039134.394
683	2	1403039134.823	1403039147.913
684	1	1403039148.249	1403039196.33
685	2	1403039200.86	1403039284.364
686	1	1403039284.762	1403039646.237
687	4	1403039646.915	1403039665.075
688	3	1403039665.768	1403039668.788
689	2	1403039669.084	1403039865.64
690	1	1403039866.265	1403039872.846
691	4	1403039873.933	1403039890.641
692	1	1403039890.979	1403039982.344
693	2	1403039985.4	1403040048.465
694	1	1403040048.851	1403040060.358
695	4	1403040060.939	1403040070.216
696	3	1403040071.105	1403040080.638
697	2	1403040081.127	1403040093.145
698	1	1403040093.52	1403040186.516
699	2	1403040187.362	1403040324.839
700	1	1403040325.199	1403041626.589
701	4	1403041627.249	1403041629.965
702	4	1403041632.488	1403041648.179
703	3	1403041648.782	1403041656.144
704	2	1403041658.019	1403051484.244
705	2	1403042400.0	1403051484.244
706	3	1403051485.246	1403051507.804
707	4	1403051508.589	1403051520.427
708	1	1403051520.899	1403051547.197
709	4	1403051547.564	1403051606.208
710	3	1403051606.735	1403051611.224
711	2	1403051611.528	1403051642.908
712	1	1403051644.036	1403051648.535
713	3	1403051650.968	1403051661.702
714	2	1403051662.024	1403051817.676
715	3	1403051818.371	1403051833.068
716	2	1403051833.427	1403051836.765
717	2	1403051836.765	1403051982.451
718	3	1403051983.168	1403052014.724
719	4	1403052018.25	1403052021.444
720	2	1403052022.818	1403061572.038
721	1	1403061573.186	1403061579.004
722	4	1403061579.695	1403061642.958
723	3	1403061643.447	1403061658.165
724	4	1403061658.533	1403061660.881
725	1	1403061664.174	1403061698.712
726	4	1403061699.137	1403061706.999
727	3	1403061707.592	1403061711.378
728	4	1403061712.957	1403061718.022
729	3	1403061718.458	1403061720.476
730	2	1403061721.121	1403061759.219
731	3	1403061761.291	1403061763.607
732	3	1403061763.607	1403061765.939
733	3	1403061765.939	1403061768.495
734	2	1403061768.868	1403061773.804
735	2	1403061773.804	1403070431.447
736	3	1403070432.194	1403070437.108
737	4	1403070437.852	1403070441.46
738	1	1403070441.887	1403070475.097
739	2	1403070475.878	1403070479.818
740	3	1403070480.277	1403070488.52
741	2	1403070488.843	1403070789.71
742	1	1403070790.41	1403070793.059
743	4	1403070793.606	1403070816.812
744	3	1403070817.371	1403070851.108
745	2	1403070851.924	1403070940.486
746	3	1403070940.981	1403070989.942
747	2	1403070992.715	1403071139.015
748	3	1403071139.74	1403071143.687
749	2	1403071148.99	1403071270.262
750	2	1403071270.262	1403071273.792
751	3	1403071274.65	1403071279.74
752	4	1403071280.406	1403071282.93
753	4	1403071282.93	1403071287.466
754	3	1403071287.89	1403071290.574
755	2	1403071293.286	1403073864.315
756	1	1403073865.19	1403073872.886
757	4	1403073873.871	1403073883.877
758	3	1403073884.334	1403073886.666
759	2	1403073887.057	1403074075.145
760	1	1403074075.637	1403074078.405
761	4	1403074078.831	1403074102.071
762	1	1403074102.401	1403074117.846
763	2	1403074118.181	1403074164.996
764	3	1403074165.712	1403074181.367
765	2	1403074181.8	1403074302.008
766	3	1403074302.522	1403074309.232
767	2	1403074309.484	1403074527.363
768	1	1403074527.851	1403074549.898
769	2	1403074550.256	1403074714.474
770	1	1403074715.103	1403074759.659
771	2	1403074760.082	1403074939.897
772	3	1403074940.511	1403074947.048
773	4	1403074948.363	1403074961.4
774	2	1403074963.05	1403077536.468
775	3	1403077537.118	1403077572.94
