	Room	Start	End
302	3	1402944078.13	1402944543.382
303	4	1402944545.491	1402944602.329
304	3	1402944602.876	1402944620.054
305	2	1402944621.002	1402944627.456
306	2	1402944627.456	1402944642.328
307	3	1402944642.625	1402944671.125
308	2	1402944672.025	1402944677.567
309	2	1402944677.567	1402944862.43
310	1	1402944863.304	1402953559.42
311	4	1402953560.394	1402953566.256
312	3	1402953566.954	1402953572.321
313	2	1402953572.949	1402953582.078
314	1	1402953582.598	1402954029.471
315	4	1402954030.006	1402954053.231
316	3	1402954053.792	1402954060.642
317	2	1402954061.122	1402954096.585
318	3	1402954097.144	1402954119.651
319	2	1402954120.115	1402954122.932
320	1	1402954123.385	1402954127.951
321	4	1402954128.365	1402954178.773
322	3	1402954179.364	1402954186.237
323	2	1402954186.728	1402954231.51
324	1	1402954232.038	1402954246.992
325	2	1402954248.075	1402954258.628
326	3	1402954259.017	1402954271.778
327	4	1402954272.206	1402954311.316
328	1	1402954311.754	1402954335.527
329	1	1402954340.209	1402954552.711
330	4	1402954555.106	1402954557.363
331	3	1402954557.79	1402954564.038
332	4	1402954564.425	1402954568.082
333	4	1402954568.082	1402954572.491
334	3	1402954573.546	1402954577.57
335	1	1402954615.837	1402956000.0
336	1	1402956000.0	1402961093.042
337	4	1402961094.391	1402961112.04
338	3	1402961112.793	1402961126.241
339	2	1402961127.12	1402961146.139
340	1	1402961146.762	1402961841.064
341	4	1402961841.618	1402961886.218
342	3	1402961886.937	1402961906.625
343	4	1402961907.512	1402961950.514
344	3	1402961951.433	1402961957.623
345	2	1402961958.406	1402962028.189
346	1	1402962028.746	1402962033.331
347	2	1402962034.674	1402962065.737
348	3	1402962066.462	1402962077.052
349	2	1402962077.573	1402962080.474
350	1	1402962080.955	1402962172.578
351	1	1402962172.578	1402964890.003
352	1	1402964890.499	1402964918.506
353	4	1402964919.419	1402965210.805
354	1	1402965211.255	1402965588.576
355	4	1402965589.228	1402965667.48
356	1	1402965667.978	1402980174.401
357	4	1402980175.208	1402980183.932
358	3	1402980185.38	1402980210.942
359	2	1402980211.584	1402980271.327
360	3	1402980271.757	1402980275.317
361	4	1402980275.8	1402980278.915
362	4	1402980278.915	1402980302.445
363	3	1402980302.739	1402980308.196
364	1	1402980310.051	1402986139.889
365	4	1402986141.104	1402986177.778
366	1	1402986178.804	1402986303.802
367	4	1402986304.857	1402986542.53
368	1	1402986542.965	1402988481.076
369	4	1402988481.753	1402988503.139
370	1	1402988503.427	1402988534.119
371	2	1402988534.938	1402988555.583
372	3	1402988556.937	1402988562.16
373	4	1402988562.483	1402988566.053
374	1	1402988566.053	1402988678.218
375	4	1402988678.842	1402988686.397
376	1	1402988686.637	1402988771.086
377	4	1402988771.737	1402988947.067
378	1	1402988947.388	1402988985.042
379	4	1402988985.611	1402989057.41
380	1	1402989057.701	1402989072.575
381	4	1402989073.096	1402989101.381
382	1	1402989101.604	1402989158.081
383	4	1402989158.625	1402989183.352
384	1	1402989183.579	1402989251.126
385	4	1402989251.779	1402989281.886
386	1	1402989282.216	1402989378.809
387	4	1402989379.591	1402989439.634
388	1	1402989439.9	1402989587.566
389	4	1402989588.579	1402989651.816
390	1	1402989652.08	1402994197.919
391	4	1402994198.936	1402994201.62
392	4	1402994201.62	1402994208.041
393	1	1402994208.334	1402994253.34
394	4	1402994254.728	1402994312.87
395	3	1402994313.161	1402994317.195
396	1	1402994319.576	1402995227.107
397	4	1402995227.793	1402995312.7
398	1	1402995313.059	1402995394.697
399	4	1402995395.183	1402995533.938
400	1	1402995534.329	1402995569.255
401	4	1402995569.812	1402995664.019
402	1	1402995664.809	1402995668.228
403	1	1402995669.202	1402995774.723
404	1	1402995774.723	1402995778.334
405	4	1402995779.355	1402996050.984
406	1	1402996051.848	1402996100.586
407	2	1402996101.499	1402996158.528
408	1	1402996159.122	1402996184.068
409	4	1402996185.345	1402996311.983
410	3	1402996312.867	1402996350.878
411	2	1402996351.535	1402996357.733
412	3	1402996358.066	1402996382.317
413	2	1402996382.765	1402996385.168
414	1	1402996385.756	1402996402.959
415	4	1402996405.433	1402996470.4
416	3	1402996471.741	1402996478.04
417	2	1402996478.914	1402996502.403
418	1	1402996502.857	1402996512.809
419	4	1402996513.36	1402996517.464
420	1	1402996517.698	1402996703.928
421	2	1402996705.005	1402996719.702
422	1	1402996720.032	1402996741.35
423	4	1402996742.727	1402997303.813
424	1	1402997304.109	1402997323.044
425	2	1402997324.421	1402997377.84
426	1	1402997378.225	1402997408.018
427	2	1402997408.942	1402997413.256
428	2	1402997413.256	1402997416.123
429	3	1402997418.289	1402997428.984
430	4	1402997430.979	1402997441.335
431	1	1402997441.571	1402997563.423
432	4	1402997579.018	1402997582.819
433	4	1402997584.369	1402997602.706
434	1	1402997603.076	1402997659.296
435	4	1402997659.843	1402997953.846
436	1	1402997954.445	1402997981.898
437	2	1402997982.642	1402997990.716
438	3	1402997991.864	1402997997.407
439	3	1402997998.269	1402998007.775
440	3	1402998007.775	1402998021.352
441	4	1402998021.881	1402998044.443
442	2	1402998048.473	1402998051.609
443	3	1402998052.042	1402998057.25
444	3	1402998057.25	1402998063.465
445	3	1402998063.465	1402998068.557
446	4	1402998069.26	1402998076.613
447	1	1402998077.733	1402998080.976
448	2	1402998083.12	1402998087.823
449	3	1402998088.274	1402998090.414
450	3	1402998093.034	1402998097.731
451	3	1402998097.731	1402998180.977
452	4	1402998181.608	1402998606.65
453	3	1402998607.281	1402998610.624
454	1	1402998613.037	1402998669.699
455	4	1402998671.43	1402998691.617
456	3	1402998693.063	1402998838.044
457	1	1402998839.99	1402998865.852
458	4	1402998866.585	1402998917.158
459	4	1402998917.158	1402998949.609
460	1	1402998949.967	1402999072.074
461	4	1402999072.998	1402999079.771
462	1	1402999082.587	1402999200.0
463	1	1402999200.0	1402999360.703
464	4	1402999361.254	1402999368.829
465	3	1402999369.885	1402999387.511
466	4	1402999388.622	1402999395.164
467	1	1402999397.098	1402999575.075
468	4	1402999575.686	1402999616.478
469	3	1402999616.939	1402999638.892
470	2	1402999639.353	1402999656.217
471	1	1402999656.741	1402999958.695
472	4	1402999961.266	1402999988.455
473	3	1402999989.339	1402999994.22
474	2	1402999994.541	1402999996.898
475	1	1402999997.492	1403000239.012
476	4	1403000239.46	1403000258.931
477	3	1403000259.355	1403000269.885
478	1	1403000271.639	1403000562.801
479	4	1403000564.824	1403000572.698
480	3	1403000573.317	1403000579.859
481	2	1403000580.845	1403000595.584
482	4	1403000599.068	1403001079.813
483	1	1403001082.678	1403001129.561
484	1	1403001129.561	1403001134.889
485	4	1403001136.324	1403001151.45
486	1	1403001151.776	1403001305.244
487	4	1403001305.794	1403001372.608
488	4	1403001373.079	1403001779.586
489	3	1403001780.284	1403001788.648
490	1	1403001790.293	1403002282.442
491	4	1403002284.835	1403002310.973
492	4	1403002310.973	1403002429.151
493	3	1403002429.783	1403002471.002
494	2	1403002471.628	1403002475.964
495	1	1403002478.494	1403002586.007
496	4	1403002590.612	1403002593.918
497	4	1403002593.918	1403002711.5
498	2	1403002713.72	1403002719.3
499	1	1403002720.195	1403002960.92
500	2	1403002962.031	1403002980.545
501	1	1403002981.001	1403003003.491
502	4	1403003004.021	1403003038.361
503	4	1403003038.361	1403003046.987
504	1	1403003047.443	1403003377.207
505	4	1403003377.858	1403003393.621
506	3	1403003394.284	1403003401.716
507	2	1403003402.279	1403003414.771
508	3	1403003415.949	1403003522.047
509	4	1403003522.47	1403003556.465
510	1	1403003557.034	1403003568.873
511	2	1403003569.921	1403003669.119
512	1	1403003670.127	1403003726.494
513	4	1403003726.859	1403003790.12
514	3	1403003791.041	1403003795.068
515	2	1403003795.728	1403003828.075
516	3	1403003830.308	1403003832.749
517	4	1403003832.749	1403003838.715
518	1	1403003838.952	1403003885.17
519	4	1403003885.595	1403003954.917
520	1	1403003955.21	1403004020.199
521	4	1403004022.243	1403004060.023
522	3	1403004060.548	1403004191.905
523	4	1403004191.905	1403004222.569
524	1	1403004222.937	1403004271.331
525	4	1403004271.826	1403004438.583
526	3	1403004439.086	1403004443.421
527	2	1403004444.511	1403004541.475
528	3	1403004542.303	1403004587.225
529	1	1403004590.136	1403004596.527
530	4	1403004596.79	1403004858.244
531	1	1403004858.506	1403005029.294
532	4	1403005030.125	1403005033.239
533	4	1403005033.239	1403005045.77
534	3	1403005046.317	1403005050.792
535	3	1403005050.792	1403005134.524
536	2	1403005139.573	1403005219.498
537	1	1403005220.06	1403005429.29
538	4	1403005429.92	1403005436.586
539	3	1403005436.586	1403005457.41
540	2	1403005457.913	1403005462.789
541	1	1403005463.225	1403005493.82
542	4	1403005494.402	1403005538.502
543	3	1403005538.923	1403005572.411
544	2	1403005572.752	1403005575.488
545	1	1403005575.855	1403005600.25
546	2	1403005601.256	1403005615.149
547	3	1403005616.006	1403005623.642
548	2	1403005629.221	1403005632.966
549	1	1403005633.303	1403006485.703
550	2	1403006486.494	1403006508.106
551	1	1403006508.502	1403008230.051
552	4	1403008230.603	1403008264.305
553	3	1403008264.873	1403008269.604
554	4	1403008269.993	1403008463.937
555	3	1403008464.625	1403008469.714
556	2	1403008470.183	1403008475.253
557	1	1403008475.707	1403008484.121
558	4	1403008484.599	1403008489.63
559	1	1403008489.857	1403008537.661
560	2	1403008539.232	1403008548.56
561	1	1403008548.924	1403008925.189
562	4	1403008925.778	1403008930.629
563	3	1403008931.055	1403008935.657
564	1	1403008938.044	1403008959.777
565	4	1403008960.376	1403008988.888
566	3	1403008989.479	1403009001.76
567	2	1403009004.224	1403009016.529
568	1	1403009016.868	1403009372.649
569	4	1403009373.235	1403009382.131
570	1	1403009382.394	1403010425.324
571	4	1403010427.068	1403010484.522
572	1	1403010484.915	1403010558.744
573	4	1403010559.606	1403010711.747
574	1	1403010712.532	1403010753.973
575	4	1403010754.427	1403010809.134
576	1	1403010815.765	1403011662.126
577	4	1403011664.612	1403011667.343
578	1	1403011670.53	1403011774.47
579	4	1403011774.996	1403011805.234
580	1	1403011805.495	1403012177.42
581	1	1403012179.848	1403012321.494
582	4	1403012322.043	1403012324.087
583	4	1403012324.087	1403012398.201
584	1	1403012398.691	1403014530.98
585	4	1403014531.439	1403014687.761
586	3	1403014691.66	1403014703.122
587	2	1403014704.758	1403014733.549
588	1	1403014733.915	1403014881.161
589	4	1403014881.622	1403014886.621
590	1	1403014887.375	1403015189.567
591	1	1403015588.942	1403015620.4
592	4	1403015620.894	1403015672.258
593	3	1403015673.068	1403015715.639
594	4	1403015717.834	1403015810.202
595	1	1403015810.634	1403016913.163
596	4	1403016913.82	1403016918.708
597	1	1403016918.93	1403017199.588
598	1	1403017199.588	1403017297.774
599	4	1403017298.441	1403017300.821
600	4	1403017300.821	1403017302.993
601	4	1403017302.993	1403017833.64
602	3	1403017834.264	1403017857.76
603	2	1403017858.321	1403017902.528
604	1	1403017903.195	1403018068.1
605	4	1403018068.608	1403018109.148
606	1	1403018109.972	1403027370.967
607	4	1403027371.69	1403027590.884
608	1	1403027591.215	1403027809.304
609	4	1403027810.157	1403027812.744
610	4	1403027815.731	1403027842.63
611	1	1403027842.919	1403029182.636
612	2	1403029183.922	1403029198.395
613	1	1403029203.724	1403029347.874
614	2	1403029350.869	1403029541.5
615	3	1403029542.059	1403029552.922
616	4	1403029553.513	1403029558.528
617	4	1403029563.448	1403029568.746
618	1	1403029569.173	1403029654.055
619	4	1403029654.901	1403029715.471
620	1	1403029718.358	1403029794.014
621	2	1403029794.844	1403030035.768
622	1	1403030036.107	1403030258.243
623	4	1403030258.858	1403030261.908
624	4	1403030261.908	1403030288.409
625	3	1403030289.13	1403030293.326
626	1	1403030295.907	1403037043.212
627	2	1403037044.814	1403037070.637
628	3	1403037071.118	1403037080.639
629	2	1403037081.164	1403037468.151
630	1	1403037468.74	1403037474.255
631	4	1403037474.774	1403037482.072
632	1	1403037482.371	1403037544.657
633	1	1403037544.657	1403037551.917
634	4	1403037553.069	1403037555.393
635	1	1403037557.646	1403037894.833
636	4	1403037895.647	1403037901.653
637	1	1403037902.005	1403037905.361
638	1	1403037905.361	1403037907.758
639	1	1403037907.758	1403037910.49
640	1	1403037911.177	1403039197.528
641	4	1403039197.751	1403039212.781
642	1	1403039213.073	1403040015.925
643	2	1403040017.236	1403040627.232
644	1	1403040627.86	1403040651.626
645	4	1403040652.151	1403040658.329
646	3	1403040660.486	1403040669.405
647	2	1403040669.991	1403040685.539
648	1	1403040685.997	1403040703.901
649	4	1403040704.46	1403040732.147
650	3	1403040732.619	1403040776.95
651	2	1403040777.898	1403040780.507
652	1	1403040780.814	1403040931.753
653	4	1403040932.215	1403040942.721
654	3	1403040943.445	1403040947.544
655	2	1403040948.169	1403041174.148
656	1	1403041174.635	1403041181.719
657	4	1403041182.268	1403041186.872
658	3	1403041187.225	1403041191.766
659	2	1403041192.288	1403041198.205
660	1	1403041198.502	1403041717.666
661	2	1403041720.55	1403041726.077
662	2	1403041726.077	1403042400.0
663	2	1403042400.0	1403050434.903
664	3	1403050436.457	1403050447.543
665	2	1403050448.098	1403050956.376
666	1	1403050957.54	1403050981.536
667	2	1403050981.84	1403051872.5
668	3	1403051873.742	1403051881.073
669	2	1403051881.43	1403051888.098
670	1	1403051888.961	1403051898.769
671	4	1403051900.222	1403051921.323
672	1	1403051921.629	1403051928.678
673	2	1403051929.073	1403052531.898
674	2	1403052532.137	1403052534.629
675	1	1403052535.869	1403052544.189
676	4	1403052544.747	1403052567.656
677	2	1403052569.652	1403060456.998
678	1	1403060457.62	1403060481.472
679	2	1403060482.094	1403060488.252
680	3	1403060488.878	1403060491.209
681	3	1403060492.776	1403060499.101
682	2	1403060499.562	1403060503.076
683	2	1403060503.076	1403067832.756
684	1	1403067833.521	1403067859.467
685	2	1403067859.785	1403068259.239
686	3	1403068259.767	1403068267.035
687	2	1403068267.402	1403068905.498
688	3	1403068905.956	1403068910.876
689	4	1403068911.568	1403068937.24
690	1	1403068938.126	1403068942.91
691	2	1403068943.395	1403069105.04
692	1	1403069105.415	1403069109.822
693	2	1403069112.765	1403071827.528
694	1	1403071831.397	1403071848.181
695	2	1403071848.877	1403071854.78
696	3	1403071862.59	1403071867.399
697	3	1403071867.399	1403071870.402
698	2	1403071870.962	1403072330.408
699	1	1403072331.035	1403072355.812
700	2	1403072356.158	1403072656.299
701	1	1403072656.894	1403072660.881
702	4	1403072661.537	1403072669.601
703	3	1403072670.191	1403072679.118
704	2	1403072680.496	1403072933.082
705	3	1403072934.062	1403072938.79
706	3	1403072940.627	1403072944.574
707	3	1403072944.574	1403072958.28
708	2	1403072959.456	1403073295.131
709	1	1403073295.828	1403073302.495
710	4	1403073302.891	1403073327.298
711	3	1403073327.856	1403073343.676
712	2	1403073344.295	1403073346.967
713	1	1403073347.334	1403073372.502
714	4	1403073373.745	1403073389.207
715	2	1403073390.546	1403074189.069
716	3	1403074189.531	1403074197.738
717	4	1403074198.269	1403074200.702
718	1	1403074202.43	1403074207.31
719	2	1403074207.669	1403078635.17
720	3	1403078638.907	1403078646.752
721	2	1403078647.071	1403078650.298
722	2	1403078650.298	1403079584.2
723	2	1403080650.074	1403081023.756
724	3	1403081024.378	1403081032.933
725	4	1403081033.755	1403081058.254
726	1	1403081061.923	1403081127.079
727	2	1403081127.612	1403081967.051
728	1	1403081967.676	1403081989.467
729	2	1403081989.989	1403082699.563
730	3	1403082700.133	1403082749.095
731	2	1403082749.387	1403082773.003
732	1	1403082773.587	1403082777.364
733	4	1403082777.791	1403082804.482
734	2	1403082807.054	1403082814.743
735	1	1403082815.044	1403082817.319
736	4	1403082822.867	1403082922.536
737	1	1403082925.944	1403083010.967
738	4	1403083011.296	1403083021.031
739	3	1403083021.484	1403083051.261
740	2	1403083051.559	1403083115.12
741	2	1403083116.735	1403083175.089
742	3	1403083175.089	1403083182.721
743	4	1403083185.679	1403083190.99
744	2	1403083192.844	1403083606.869
745	1	1403083608.866	1403083613.365
746	4	1403083616.12	1403083623.363
747	2	1403083625.999	1403083845.887
748	3	1403083846.522	1403083861.075
749	2	1403083861.367	1403083865.589
750	1	1403083865.913	1403084109.067
751	2	1403084110.731	1403084124.225
752	3	1403084124.982	1403084127.57
753	3	1403084127.57	1403084136.19
754	4	1403084138.426	1403084154.444
755	1	1403084155.038	1403084184.985
756	2	1403084184.985	1403084287.804
757	3	1403084288.983	1403084298.131
758	4	1403084299.385	1403084302.467
759	4	1403084302.467	1403084670.55
760	3	1403084671.796	1403084679.052
761	2	1403084679.672	1403085121.48
762	1	1403085121.996	1403085126.926
763	4	1403085127.433	1403085133.597
764	2	1403085135.122	1403085305.149
765	2	1403085310.985	1403085374.189
766	3	1403085374.872	1403085425.162
767	4	1403085425.61	1403085505.529
768	3	1403085507.378	1403085512.157
769	3	1403085512.892	1403085518.197
770	2	1403085518.693	1403085523.556
771	1	1403085524.09	1403085548.869
772	2	1403085549.132	1403085600.0
773	2	1403085600.0	1403085616.351
774	1	1403085617.405	1403085651.982
775	4	1403085652.258	1403085670.321
