	Room	Start	End
508	4	1403016390.918	1403016401.764
509	1	1403016402.056	1403020847.473
510	1	1403020847.473	1403020850.524
511	1	1403020850.524	1403020857.147
512	4	1403020857.685	1403020881.403
513	1	1403020881.784	1403020891.519
514	1	1403020902.367	1403020906.408
515	2	1403020907.29	1403021076.273
516	3	1403021078.7	1403021087.918
517	4	1403021088.542	1403021101.729
518	1	1403021102.352	1403021163.444
519	2	1403021165.053	1403021173.552
520	1	1403021174.803	1403021224.134
521	1	1403021224.134	1403021227.314
522	1	1403021227.314	1403021250.05
523	4	1403021251.121	1403021285.735
524	1	1403021286.362	1403021516.589
525	2	1403021517.108	1403021520.103
526	3	1403021520.103	1403021523.729
527	1	1403021525.001	1403030555.382
528	4	1403030556.141	1403030574.38
529	1	1403030575.146	1403030606.098
530	2	1403030606.753	1403030612.974
531	4	1403030614.668	1403030622.508
532	1	1403030622.766	1403030689.484
533	4	1403030690.231	1403030813.124
534	1	1403030813.749	1403030849.852
535	4	1403030850.469	1403030858.568
536	1	1403030858.863	1403031116.737
537	4	1403031117.419	1403031133.407
538	1	1403031134.567	1403031414.237
539	2	1403031414.955	1403031453.502
540	1	1403031454.001	1403031463.355
541	4	1403031464.04	1403031493.223
542	1	1403031493.645	1403031552.618
543	2	1403031553.263	1403031555.404
544	2	1403031555.627	1403031577.441
545	2	1403031577.441	1403031687.641
546	1	1403031688.108	1403031722.312
547	2	1403031723.823	1403031774.429
548	1	1403031774.744	1403031832.879
549	2	1403031833.407	1403031870.499
550	1	1403031870.933	1403031881.926
551	2	1403031882.448	1403031898.932
552	1	1403031899.292	1403032008.919
553	2	1403032009.506	1403032027.317
554	1	1403032027.674	1403039440.877
555	4	1403039442.084	1403039449.048
556	1	1403039449.377	1403039499.653
557	2	1403039502.015	1403039533.032
558	1	1403039536.544	1403039804.183
559	2	1403039804.777	1403039969.873
560	1	1403039970.331	1403039973.558
561	1	1403039973.862	1403039988.144
562	2	1403039988.834	1403040059.536
563	2	1403040059.536	1403040067.293
564	3	1403040068.257	1403040072.491
565	3	1403040072.491	1403040079.815
566	4	1403040080.232	1403040096.845
567	4	1403040103.618	1403040108.794
568	1	1403040109.134	1403040153.493
569	2	1403040154.486	1403040380.476
570	1	1403040381.163	1403041692.238
571	4	1403041693.42	1403041718.467
572	1	1403041718.823	1403041796.651
573	2	1403041797.163	1403042977.587
574	1	1403042978.204	1403042989.975
575	4	1403042990.707	1403042999.369
576	3	1403042999.951	1403043006.662
577	4	1403043007.084	1403043034.361
578	1	1403043035.014	1403043039.535
579	2	1403043040.367	1403043827.884
580	1	1403043828.832	1403043977.291
581	4	1403043977.878	1403043982.191
582	2	1403043984.75	1403043988.409
583	2	1403043988.409	1403046464.913
584	1	1403046465.503	1403046479.275
585	2	1403046479.865	1403049054.176
586	3	1403049055.651	1403049059.071
587	3	1403049060.844	1403049063.185
588	4	1403049063.809	1403049082.505
589	1	1403049082.925	1403049099.073
590	2	1403049100.843	1403050997.064
591	2	1403050997.064	1403051169.803
592	2	1403051169.803	1403051325.634
593	4	1403051330.81	1403051348.353
594	1	1403051349.538	1403051360.996
595	2	1403051361.549	1403053169.928
596	1	1403053171.148	1403053204.978
597	4	1403053205.599	1403053272.22
598	2	1403053274.671	1403059835.099
599	1	1403059835.983	1403059840.974
600	4	1403059841.82	1403059867.202
601	2	1403059869.22	1403059917.303
602	1	1403059917.557	1403059920.544
603	2	1403059920.881	1403068689.428
604	3	1403068690.37	1403068693.994
605	4	1403068694.62	1403068704.758
606	1	1403068706.043	1403068729.807
607	2	1403068730.666	1403068736.504
608	1	1403068740.105	1403068760.568
609	2	1403068762.783	1403071126.939
610	2	1403071126.939	1403071660.915
611	3	1403071666.675	1403071677.806
612	4	1403071678.822	1403071681.921
613	1	1403071684.177	1403071686.232
614	2	1403071686.866	1403072509.049
615	1	1403072509.996	1403072527.714
616	2	1403072528.169	1403072626.487
617	2	1403072626.487	1403073431.978
618	3	1403073432.61	1403073439.015
619	4	1403073439.836	1403073448.067
620	4	1403073448.067	1403073452.297
621	3	1403073452.822	1403073458.063
622	1	1403073459.474	1403073464.051
623	2	1403073464.347	1403075615.246
624	3	1403075616.363	1403075627.767
625	2	1403075628.106	1403075790.652
626	1	1403075791.665	1403075824.974
627	2	1403075825.555	1403075946.17
628	3	1403075947.744	1403075951.02
629	3	1403075951.85	1403075969.096
630	4	1403075972.672	1403075980.052
631	3	1403075980.968	1403075990.828
632	2	1403075993.088	1403076269.796
633	3	1403076272.031	1403076319.222
634	2	1403076320.994	1403076329.028
635	3	1403076329.781	1403076345.346
636	4	1403076345.945	1403076350.78
637	3	1403077998.603	1403078000.727
638	2	1403078006.722	1403079027.94
639	1	1403079029.414	1403079033.262
640	2	1403079035.537	1403079577.581
641	3	1403079581.862	1403079594.706
642	2	1403079595.072	1403085961.837
643	2	1403085961.837	1403085968.387
644	3	1403085969.857	1403085973.228
645	3	1403085973.867	1403085975.895
646	3	1403085975.895	1403085978.036
647	2	1403085979.68	1403086744.027
648	1	1403086745.662	1403086764.85
649	2	1403086765.24	1403086912.279
650	2	1403086915.33	1403087751.496
651	2	1403087751.496	1403087755.856
652	2	1403087763.412	1403087834.195
653	3	1403087834.195	1403089542.945
654	4	1403089542.945	1403089547.578
655	2	1403089548.776	1403119937.423
656	1	1403119939.089	1403120070.324
657	4	1403120072.45	1403120079.655
658	1	1403120079.927	1403120461.176
659	2	1403120462.564	1403120729.734
660	1	1403120730.607	1403120859.26
661	2	1403120859.955	1403120873.285
662	2	1403120874.708	1403120936.776
663	1	1403120938.085	1403129382.182
664	2	1403129383.294	1403129410.467
665	1	1403129410.936	1403129819.675
666	2	1403129821.249	1403130035.338
667	1	1403130035.809	1403130060.593
668	4	1403130061.705	1403130080.287
669	3	1403130081.137	1403130134.686
670	4	1403130135.383	1403130137.511
671	1	1403130137.903	1403130147.464
672	2	1403130148.806	1403130216.329
673	1	1403130216.685	1403130249.898
674	2	1403130250.355	1403130255.656
675	3	1403130256.247	1403130263.44
676	4	1403130263.722	1403130288.182
677	1	1403130288.478	1403130292.026
678	2	1403130292.385	1403130596.554
679	1	1403130597.081	1403138859.244
680	2	1403138859.829	1403139401.077
681	2	1403139401.077	1403139404.658
682	2	1403139404.658	1403139658.699
683	1	1403139659.658	1403139683.44
684	4	1403139685.071	1403139691.603
685	1	1403139691.923	1403139762.238
686	2	1403139762.93	1403151285.464
687	1	1403151286.515	1403151288.752
688	1	1403151288.752	1403151309.024
689	2	1403151309.314	1403152085.688
690	1	1403152086.438	1403152099.123
691	2	1403152099.458	1403158588.307
692	2	1403158588.307	1403158593.787
693	2	1403158593.787	1403159003.513
694	2	1403159003.513	1403159114.059
695	2	1403159118.293	1403159205.869
696	2	1403159205.869	1403160778.057
697	1	1403160779.691	1403160786.353
698	1	1403160787.072	1403160795.09
699	2	1403160798.138	1403163311.348
700	2	1403163311.348	1403163423.761
701	1	1403163424.918	1403163435.611
702	4	1403163438.1	1403163472.968
703	3	1403163474.837	1403163478.289
704	2	1403163478.844	1403163531.35
705	1	1403163531.938	1403163621.864
706	2	1403163622.197	1403163765.35
707	3	1403163766.029	1403163780.487
708	2	1403163780.749	1403163996.414
709	1	1403163997.23	1403164006.991
710	2	1403164007.292	1403167164.431
711	1	1403167165.583	1403167178.827
712	2	1403167179.255	1403168098.484
713	1	1403168099.207	1403168104.4
714	2	1403168104.762	1403168562.254
715	1	1403168562.889	1403168601.732
716	4	1403168602.753	1403168632.789
717	3	1403168633.572	1403168664.784
718	2	1403168665.346	1403168764.806
719	3	1403168767.324	1403168772.968
720	1	1403168775.795	1403168867.088
721	2	1403168867.539	1403169862.507
722	1	1403169863.064	1403169878.008
723	4	1403169878.952	1403169950.341
724	4	1403169950.341	1403169953.919
725	3	1403169954.732	1403169960.091
726	1	1403169962.324	1403169985.361
