	Room	Start	End
166	2	1402919554.769	1402919588.331
167	3	1402919589.249	1402919600.039
168	4	1402919600.536	1402919613.459
169	1	1402919613.891	1402919619.961
170	4	1402919619.961	1402919622.548
171	3	1402919622.874	1402919725.531
172	4	1402919726.093	1402919730.124
173	1	1402919730.626	1402919734.653
174	1	1402919735.963	1402919742.546
175	2	1402919742.939	1402919749.798
176	3	1402919750.18	1402919757.162
177	2	1402919758.201	1402919775.878
178	1	1402919780.121	1402919791.575
179	4	1402919792.034	1402919807.801
180	4	1402919808.197	1402919835.764
181	1	1402919837.013	1402919961.61
182	2	1402919962.057	1402919990.363
183	1	1402919990.828	1402919993.116
184	4	1402919993.478	1402920006.032
185	1	1402920006.633	1402920025.486
186	4	1402920025.853	1402920098.148
187	3	1402920101.593	1402920119.682
188	4	1402920120.081	1402920125.7
189	3	1402920203.24	1402920349.448
190	2	1402920350.158	1402920356.731
191	1	1402920356.731	1402920362.009
192	4	1402920362.428	1402920367.298
193	3	1402920367.66	1402920407.373
194	2	1402920407.729	1402920422.473
195	3	1402920423.125	1402920429.919
196	4	1402920430.188	1402920451.54
197	1	1402920451.907	1402920483.315
198	4	1402920483.741	1402920625.921
199	3	1402920626.586	1402920629.399
200	3	1402920631.971	1402920639.881
201	4	1402920640.313	1402920648.115
202	1	1402920648.842	1402920663.941
203	4	1402920664.359	1402920728.762
204	3	1402920729.291	1402920741.931
205	4	1402920742.389	1402920747.098
206	1	1402920747.562	1402920879.653
207	4	1402920882.224	1402920885.004
208	4	1402920885.004	1402920912.227
209	3	1402920912.696	1402920915.812
210	3	1402920916.308	1402920924.905
211	4	1402920925.374	1402920931.69
212	1	1402920932.042	1402920945.22
213	1	1402920945.22	1402920952.612
214	2	1402920953.179	1402920971.294
215	1	1402920971.815	1402921035.005
216	4	1402921035.562	1402921076.538
217	3	1402921076.987	1402921101.869
218	4	1402921102.432	1402921113.843
219	1	1402921114.218	1402921135.699
220	2	1402921137.935	1402921149.557
221	3	1402921150.701	1402921155.498
222	4	1402921157.176	1402921189.955
223	3	1402921191.102	1402921332.032
224	2	1402921332.525	1402921339.809
225	3	1402921345.484	1402921350.743
226	4	1402921351.726	1402921355.154
227	1	1402921355.651	1402921425.993
228	2	1402921426.608	1402921430.336
229	3	1402921430.791	1402921444.977
230	4	1402921445.415	1402921524.999
231	3	1402921525.964	1402921530.394
232	2	1402921530.862	1402921547.118
233	1	1402921547.744	1402921614.192
234	4	1402921615.733	1402921646.274
235	1	1402921649.435	1402921715.226
236	4	1402921715.689	1402921722.425
237	3	1402921723.046	1402921777.666
238	4	1402921778.623	1402921823.239
239	3	1402921823.961	1402921829.141
240	2	1402921829.468	1402921835.057
241	1	1402921836.606	1402921842.868
242	2	1402921844.018	1402921925.889
243	3	1402921930.07	1402921958.737
244	4	1402921959.068	1402921964.1
245	4	1402921964.1	1402921999.474
246	1	1402921999.956	1402922161.098
247	2	1402922162.113	1402922211.253
248	3	1402922211.757	1402922216.735
249	4	1402922217.947	1402922311.193
250	1	1402922311.748	1402922580.462
251	4	1402922586.401	1402922667.43
252	1	1402922668.252	1402922675.874
253	4	1402922676.599	1402922679.027
254	3	1402922679.389	1402922703.454
255	4	1402922703.946	1402922708.116
256	4	1402922708.116	1402922754.957
257	1	1402922755.422	1402922789.051
258	4	1402922789.683	1402922888.179
259	3	1402922888.631	1402922892.892
260	2	1402922893.306	1402922923.69
261	3	1402922924.285	1402922930.642
262	4	1402922931.005	1402922993.8
263	3	1402922994.483	1402923003.672
264	4	1402923004.168	1402923008.429
265	1	1402923008.787	1402923011.775
266	1	1402923011.775	1402923111.82
267	4	1402923112.281	1402923128.973
268	1	1402923129.505	1402923133.873
269	2	1402923134.228	1402923237.629
270	1	1402923238.148	1402923257.144
271	2	1402923257.868	1402923266.066
272	3	1402923266.591	1402923283.593
273	4	1402923283.593	1402923416.339
274	1	1402923416.738	1402923424.471
275	4	1402923425.716	1402923540.781
276	1	1402923541.928	1402923555.317
277	4	1402923556.993	1402923565.072
278	3	1402923565.527	1402923909.161
279	4	1402923914.173	1402923918.275
280	1	1402923918.826	1402923952.425
281	4	1402923952.824	1402923959.676
282	1	1402923959.676	1402923971.906
283	2	1402923972.537	1402924169.131
284	1	1402924169.687	1402924189.352
285	2	1402924190.026	1402924196.231
286	3	1402924196.698	1402924201.154
287	4	1402924203.147	1402924225.878
288	4	1402924226.342	1402924252.919
289	1	1402924253.447	1402924256.275
290	1	1402924256.275	1402924270.317
291	2	1402924270.906	1402924278.05
292	2	1402924356.085	1402924379.672
293	1	1402924380.2	1402924387.885
294	2	1402924388.507	1402924419.663
295	3	1402924419.663	1402924423.308
296	4	1402924423.576	1402924442.401
297	1	1402924443.277	1402924445.37
298	1	1402924445.897	1402924460.803
299	4	1402924462.143	1402924478.575
300	3	1402924479.302	1402924506.15
301	4	1402924506.61	1402924531.131
302	1	1402924533.651	1402924748.008
303	4	1402924749.888	1402924751.958
304	4	1402924751.958	1402924766.733
305	3	1402924767.488	1402924781.841
306	2	1402924782.34	1402924854.512
307	3	1402924855.007	1402924858.608
308	4	1402924859.033	1402924890.998
309	3	1402924891.686	1402924909.453
310	2	1402924909.911	1402924939.328
311	1	1402924939.821	1402924960.846
312	1	1402924960.846	1402924966.389
313	2	1402924966.982	1402925023.994
314	1	1402925024.493	1402925035.353
315	4	1402925036.966	1402925041.523
316	3	1402925042.265	1402925121.176
317	4	1402925121.634	1402925169.826
318	1	1402925170.636	1402925175.397
319	1	1402925175.397	1402925187.895
320	2	1402925188.322	1402925197.411
321	1	1402925197.911	1402925205.724
322	1	1402925205.724	1402925371.182
323	4	1402925371.705	1402925434.456
324	3	1402925434.946	1402925440.766
325	2	1402925441.836	1402925481.532
326	3	1402925481.966	1402925486.417
327	4	1402925486.916	1402925507.331
328	3	1402925508.149	1402925512.32
329	3	1402925512.32	1402925595.097
330	4	1402925599.773	1402925615.704
331	1	1402925616.19	1402925918.051
332	4	1402925918.735	1402925971.942
333	3	1402925972.67	1402925979.179
334	2	1402925979.563	1402926045.967
335	3	1402926046.497	1402926082.117
336	4	1402926082.804	1402926089.337
337	4	1402926089.337	1402926209.623
338	3	1402926210.659	1402926303.359
339	2	1402926304.111	1402926346.379
340	3	1402926346.715	1402926349.878
341	4	1402926350.628	1402926354.181
342	1	1402926354.548	1402926380.701
343	2	1402926381.456	1402926398.662
344	3	1402926399.05	1402926446.334
345	2	1402926446.825	1402926466.616
346	1	1402926466.616	1402926471.682
347	4	1402926474.998	1402926491.089
348	3	1402926491.38	1402926508.252
349	2	1402926509.044	1402926544.569
350	1	1402926544.963	1402926549.583
351	4	1402926550.643	1402926686.662
352	3	1402926687.389	1402926691.546
353	2	1402926692.062	1402926712.396
354	1	1402926712.887	1402926715.155
355	1	1402926715.155	1402927104.805
356	4	1402927105.197	1402927107.776
357	3	1402927110.075	1402927162.646
358	2	1402927163.191	1402927228.043
359	1	1402927228.667	1402927238.22
360	2	1402927238.22	1402927244.405
361	3	1402927244.66	1402927374.553
362	2	1402927375.632	1402927617.86
363	1	1402927618.687	1402927624.087
364	1	1402927624.087	1402927626.512
365	4	1402927627.004	1402927650.819
366	3	1402927656.641	1402927742.374
367	4	1402927743.231	1402927794.847
368	1	1402927795.488	1402927799.226
369	1	1402927799.226	1402927809.951
370	2	1402927810.383	1402927819.567
371	1	1402927820.032	1402927822.716
372	1	1402927822.716	1402927849.172
373	2	1402927849.471	1402927854.583
374	1	1402927855.083	1402927861.949
375	4	1402927863.626	1402927958.772
376	4	1402927958.772	1402927961.216
377	4	1402927961.216	1402927965.436
378	1	1402927965.92	1402927969.579
379	1	1402927973.557	1402927976.961
380	2	1402927979.294	1402927992.506
381	1	1402927992.873	1402927995.747
382	4	1402927996.009	1402927998.1
383	3	1402927998.535	1402928091.827
384	4	1402928092.253	1402928099.72
385	1	1402928101.986	1402928127.98
386	4	1402928130.181	1402928142.895
387	3	1402928259.009	1402928293.463
388	4	1402928295.094	1402928341.274
389	1	1402928343.613	1402928351.729
390	4	1402928354.691	1402928362.565
391	1	1402928363.712	1402928365.939
392	2	1402928366.669	1402928474.48
393	1	1402928475.04	1402928540.685
394	2	1402928541.076	1402928549.766
395	1	1402928550.351	1402928558.147
396	1	1402928558.147	1402928989.86
397	4	1402928990.449	1402929004.634
398	1	1402929005.196	1402929007.915
399	2	1402929008.532	1402929011.812
400	3	1402929012.318	1402929047.149
401	4	1402929047.706	1402929133.024
402	3	1402929134.209	1402929143.57
403	2	1402929144.191	1402929189.954
404	2	1402929189.954	1402929301.377
405	1	1402929302.045	1402929311.438
406	2	1402929312.127	1402929323.981
407	1	1402929324.313	1402929327.588
408	4	1402929328.018	1402929353.103
409	3	1402929353.533	1402929355.834
410	3	1402929355.834	1402929429.868
411	4	1402929431.009	1402929435.083
412	1	1402929437.315	1402929550.054
413	2	1402929550.973	1402929789.361
414	3	1402929789.866	1402929814.667
415	4	1402929814.967	1402929844.444
416	1	1402929844.935	1402930129.267
417	4	1402930130.144	1402930156.836
418	1	1402930157.24	1402930160.042
419	2	1402930160.695	1402930254.594
420	3	1402930255.419	1402930262.927
421	2	1402930264.403	1402930301.971
422	1	1402930303.028	1402930418.275
423	4	1402930418.738	1402930428.06
424	3	1402930436.291	1402930552.129
425	4	1402930552.691	1402930570.135
426	3	1402930571.002	1402930573.337
427	2	1402930573.73	1402930608.451
428	1	1402930608.843	1402930634.351
429	4	1402930634.769	1402930700.369
430	1	1402930703.255	1402930743.434
431	4	1402930744.15	1402930783.136
432	3	1402930783.73	1402930788.2
433	2	1402930788.567	1402930993.883
434	3	1402930994.405	1402930999.942
435	4	1402931000.337	1402931078.251
436	1	1402931078.771	1402931119.192
437	4	1402931119.621	1402931140.031
438	3	1402931140.678	1402931143.794
439	3	1402931145.472	1402931201.658
440	4	1402931202.09	1402931212.343
441	1	1402931212.635	1402931216.341
442	4	1402931222.15	1402931226.483
443	3	1402931226.842	1402931229.17
444	2	1402931230.349	1402931240.713
445	1	1402931241.101	1402931243.306
446	1	1402931243.306	1402931247.703
447	4	1402931248.262	1402931279.362
448	4	1402931280.32	1402931299.502
449	3	1402931299.966	1402931306.409
450	3	1402931306.409	1402931308.468
451	4	1402931309.007	1402931314.022
452	4	1402931314.022	1402931320.73
453	1	1402931322.408	1402931326.706
454	1	1402931326.706	1402931361.223
455	1	1402931361.223	1402931370.928
456	4	1402931371.38	1402931571.135
457	1	1402931571.432	1402931583.366
458	4	1402931583.752	1402931585.809
459	3	1402931586.44	1402931591.906
460	4	1402931593.126	1402931626.416
461	3	1402931626.775	1402931702.536
462	4	1402931703.251	1402931707.124
463	1	1402931707.45	1402931756.288
464	2	1402931756.583	1402931763.603
465	3	1402931764.358	1402931782.964
466	4	1402931783.362	1402931793.296
467	1	1402931793.82	1402931840.548
468	4	1402931841.007	1402931870.614
469	3	1402931871.014	1402931886.312
470	2	1402931886.636	1402931919.504
471	1	1402931919.963	1402931924.628
472	2	1402931925.478	1402931928.385
473	2	1402931928.385	1402932010.516
474	3	1402932010.947	1402932025.447
475	4	1402932026.762	1402932069.112
476	1	1402932069.551	1402932071.675
477	1	1402932073.72	1402932075.988
478	1	1402932075.988	1402932079.599
479	1	1402932079.599	1402932121.505
480	4	1402932121.967	1402932126.92
481	3	1402932127.207	1402932237.439
482	2	1402932237.862	1402932247.462
483	3	1402932258.989	1402932264.667
484	4	1402932277.478	1402932280.909
485	1	1402932281.266	1402932359.629
486	4	1402932361.588	1402932370.495
487	3	1402932370.791	1402932406.773
488	2	1402932407.427	1402932420.44
489	1	1402932420.966	1402932428.008
490	4	1402932428.496	1402932477.834
491	1	1402932477.834	1402932516.215
492	2	1402932516.812	1402932525.325
493	1	1402932525.721	1402932529.698
494	1	1402932529.698	1402932539.297
495	4	1402932539.616	1402932563.399
496	3	1402932564.087	1402932569.91
497	2	1402932570.477	1402932732.735
498	2	1402932732.735	1402932785.275
499	2	1402932785.275	1402932787.439
500	3	1402932787.725	1402932798.407
501	4	1402932798.797	1402932831.816
502	3	1402932832.269	1402932836.599
503	3	1402932836.599	1402932911.498
504	4	1402932911.958	1402932918.966
505	1	1402932919.401	1402932921.59
506	1	1402932922.341	1402932967.856
507	4	1402932968.385	1402933039.353
508	3	1402933039.852	1402933047.198
509	2	1402933047.659	1402933056.685
510	2	1402933076.908	1402933102.219
511	1	1402933102.784	1402933138.611
512	4	1402933143.332	1402933156.477
513	1	1402933157.031	1402933196.812
514	4	1402933197.208	1402933248.319
515	1	1402933248.639	1402933251.057
516	2	1402933251.515	1402933253.663
517	3	1402933254.148	1402933259.548
518	4	1402933259.845	1402933266.092
519	3	1402933266.851	1402933270.954
520	2	1402933271.698	1402933288.887
521	3	1402933289.244	1402933293.154
522	4	1402933354.526	1402933368.131
523	1	1402933368.694	1402933453.183
524	2	1402933453.637	1402933458.279
525	3	1402933458.74	1402942008.561
526	3	1402942008.561	1402942016.276
527	2	1402942018.772	1402942064.292
528	1	1402942065.283	1402942153.07
529	2	1402942153.652	1402942176.015
530	1	1402942177.306	1402942183.944
531	4	1402942184.636	1402942235.813
532	2	1402942238.029	1402942250.177
533	3	1402942251.49	1402942259.028
534	4	1402942259.331	1402942262.813
535	3	1402942263.342	1402942266.571
536	2	1402942266.871	1402942407.084
537	1	1402942407.679	1402942414.031
538	4	1402942414.464	1402942422.078
539	3	1402942422.44	1402942428.065
540	2	1402942428.452	1402942443.739
541	2	1402942445.545	1402942447.877
542	2	1402942448.436	1402942450.609
543	2	1402942451.231	1402942457.787
544	1	1402942458.322	1402942463.014
545	4	1402942463.581	1402942467.509
546	3	1402942468.127	1402942472.042
547	2	1402942472.541	1402942517.77
548	1	1402942518.297	1402942539.317
549	4	1402942539.545	1402942543.873
550	4	1402942545.359	1402942547.573
551	3	1402942548.028	1402942551.305
552	4	1402942552.222	1402942560.752
553	3	1402942561.405	1402942565.959
554	4	1402942566.423	1402942577.752
555	1	1402942579.545	1402942586.687
556	4	1402942587.001	1402942632.995
557	3	1402942632.995	1402942800.341
558	4	1402942800.767	1402942805.67
559	3	1402942806.125	1402942813.356
560	2	1402942814.329	1402942887.417
561	1	1402942888.217	1402942961.298
562	4	1402942961.653	1402942965.941
563	3	1402942966.262	1402942973.329
564	2	1402942973.833	1402943066.74
565	4	1402943069.279	1402943073.59
566	1	1402943073.994	1402943084.476
567	2	1402943085.357	1402943092.65
568	3	1402943092.918	1402943140.17
569	3	1402943140.17	1402943142.374
570	2	1402943143.001	1402943160.548
571	1	1402943161.368	1402943174.758
572	4	1402943175.557	1402943208.799
573	3	1402943209.256	1402943213.171
574	4	1402943214.295	1402943254.103
575	3	1402943254.593	1402943262.679
576	2	1402943263.176	1402943290.196
577	1	1402943290.55	1402943295.583
578	1	1402943295.583	1402943310.574
579	4	1402943310.893	1402943342.389
580	3	1402943342.389	1402943419.859
581	4	1402943420.348	1402943432.537
582	1	1402943432.936	1402943435.06
583	1	1402943435.747	1402943438.648
584	2	1402943440.642	1402943464.572
585	1	1402943466.733	1402943472.037
586	2	1402943472.463	1402943475.668
587	3	1402943476.985	1402943490.291
588	2	1402943490.875	1402943503.974
589	3	1402943504.397	1402943519.533
590	4	1402943519.533	1402943522.848
591	1	1402943523.727	1402943899.062
592	4	1402943900.277	1402943904.733
593	4	1402943904.733	1402943908.941
594	3	1402943910.594	1402943931.385
595	4	1402943932.824	1402943936.073
596	1	1402943936.493	1402943957.74
597	4	1402943959.362	1402943969.888
598	1	1402943970.665	1402943973.296
599	1	1402943973.296	1402943979.686
600	2	1402943981.662	1402943997.733
601	1	1402943998.154	1402944019.665
602	4	1402944020.234	1402944026.862
603	1	1402944029.299	1402944042.919
604	2	1402944043.643	1402944051.961
605	3	1402944052.99	1402944087.958
606	4	1402944089.23	1402944092.62
607	1	1402944093.107	1402944145.028
608	4	1402944146.272	1402944165.332
609	3	1402944165.767	1402944243.19
610	4	1402944244.262	1402944255.382
611	1	1402944255.71	1402944260.828
612	2	1402944261.742	1402944265.64
613	1	1402944269.584	1402944305.893
614	4	1402944306.221	1402944332.105
615	3	1402944332.443	1402944336.517
616	3	1402944337.172	1402944341.944
617	2	1402944342.457	1402944349.358
618	2	1402944349.597	1402944355.876
619	2	1402944360.572	1402944363.527
620	2	1402944363.527	1402944369.391
621	2	1402944369.391	1402944484.678
622	3	1402944485.334	1402944520.959
623	2	1402944521.913	1402944542.54
624	1	1402944543.469	1402944545.69
625	1	1402944545.69	1402944608.621
626	4	1402944609.636	1402944634.489
627	1	1402944635.0	1402953469.312
628	4	1402953470.28	1402953475.522
629	3	1402953476.379	1402953493.91
630	4	1402953494.676	1402953499.749
631	1	1402953500.243	1402953626.372
632	2	1402953627.588	1402953748.682
633	3	1402953749.338	1402953753.793
634	4	1402953754.288	1402953772.749
635	1	1402953773.182	1402954723.095
636	4	1402954723.744	1402954726.891
637	3	1402954729.961	1402954734.991
638	2	1402954735.51	1402954759.43
639	1	1402954760.088	1402954829.103
640	2	1402954829.86	1402954835.03
641	3	1402954835.393	1402954852.32
642	4	1402954852.745	1402954885.385
643	1	1402954885.849	1402956234.611
644	2	1402956235.581	1402956239.536
645	3	1402956239.999	1402956420.564
646	2	1402956424.038	1402956629.531
647	3	1402956631.784	1402956636.982
648	4	1402956637.933	1402956672.575
649	1	1402956675.228	1402956681.073
650	2	1402956682.048	1402956826.996
651	1	1402956828.467	1402956868.925
652	4	1402956872.359	1402956884.447
653	3	1402956885.36	1402956906.758
654	4	1402956908.329	1402956916.701
655	1	1402956916.964	1402956919.424
656	1	1402956919.424	1402960094.088
657	2	1402960097.699	1402960111.166
658	1	1402960112.54	1402960122.646
659	4	1402960123.669	1402960127.63
660	4	1402960127.63	1402960129.994
661	4	1402960130.265	1402960142.294
662	1	1402960142.633	1402962155.307
663	2	1402962156.238	1402962180.096
664	3	1402962180.953	1402962194.413
665	4	1402962195.24	1402962229.226
666	1	1402962229.78	1402962235.405
667	4	1402962235.855	1402962238.659
668	3	1402962239.078	1402962302.794
669	2	1402962303.546	1402962306.278
670	2	1402962306.278	1402962354.951
671	3	1402962355.414	1402962360.321
672	4	1402962361.565	1402962364.196
673	1	1402962364.493	1402962368.553
674	2	1402962369.735	1402962434.934
675	3	1402962435.403	1402962440.083
676	2	1402962440.893	1402962444.669
677	1	1402962445.559	1402962478.309
678	2	1402962478.966	1402962487.266
679	3	1402962487.624	1402962490.915
680	3	1402962490.915	1402962494.302
681	3	1402962496.89	1402962542.575
682	4	1402962543.128	1402962545.588
683	4	1402962545.588	1402962592.94
684	1	1402962594.357	1402962601.051
685	4	1402962601.58	1402962795.028
686	3	1402962795.526	1402962800.442
687	2	1402962800.746	1402962820.832
688	2	1402962841.647	1402962896.816
689	3	1402962897.106	1402962925.525
690	2	1402962925.825	1402962935.766
691	1	1402962936.197	1402962939.51
692	4	1402962939.768	1402963024.707
693	3	1402963025.129	1402963028.294
694	2	1402963028.588	1402963052.214
695	2	1402963052.214	1402963055.76
696	2	1402963055.76	1402963078.977
697	1	1402963079.371	1402963085.058
698	1	1402963085.058	1402963133.62
699	4	1402963133.947	1402963140.08
700	1	1402963140.346	1402963144.772
701	1	1402963144.772	1402976074.214
702	4	1402976074.925	1402976077.464
703	4	1402976077.464	1402976082.197
704	3	1402976082.917	1402976103.034
705	2	1402976103.652	1402976172.109
706	1	1402976172.779	1402981339.839
707	2	1402981340.621	1402981463.278
708	3	1402981463.843	1402981476.5
709	4	1402981477.095	1402981715.756
710	1	1402981716.178	1402981733.432
711	4	1402981734.349	1402981757.94
712	1	1402981758.322	1402982277.95
713	4	1402982280.213	1402982284.465
714	3	1402982284.982	1402982291.025
715	2	1402982291.878	1402982301.474
716	1	1402982302.033	1402982314.919
717	4	1402982317.684	1402982365.199
718	3	1402982365.697	1402982402.404
719	4	1402982403.186	1402982406.7
720	4	1402982406.7	1402982432.72
721	1	1402982433.304	1402983332.201
722	4	1402983379.23	1402983584.51
723	1	1402983585.533	1402983610.968
724	4	1402983613.467	1402983615.719
725	4	1402983617.628	1402983619.801
726	4	1402983619.801	1402983630.014
727	1	1402983630.811	1402985047.704
728	4	1402985049.219	1402985072.576
729	3	1402985073.62	1402985119.082
730	2	1402985119.923	1402985142.469
731	1	1402985143.317	1402985150.304
732	4	1402985150.993	1402985303.005
733	3	1402985303.574	1402985307.985
734	2	1402985308.563	1402985319.945
735	1	1402985320.454	1402985414.694
736	2	1402985415.823	1402985419.873
737	4	1402985422.444	1402985455.656
738	1	1402985458.997	1402987474.201
739	4	1402987474.95	1402987485.851
740	3	1402987486.28	1402987494.728
741	2	1402987496.537	1402987535.852
742	1	1402987536.382	1402987539.834
743	4	1402987540.327	1402987792.413
744	3	1402987792.828	1402987808.681
745	2	1402987809.01	1402987847.034
746	1	1402987847.398	1402987851.005
747	4	1402987852.321	1402987943.673
748	3	1402987944.16	1402987947.836
749	3	1402987947.836	1402987950.49
750	2	1402987955.734	1402987962.044
751	2	1402987962.044	1402987964.28
752	2	1402987965.797	1402987974.759
753	3	1402987975.155	1402987986.704
754	2	1402987988.049	1402988038.751
755	3	1402988039.437	1402988042.984
756	3	1402988042.984	1402988068.245
757	4	1402988068.943	1402988071.467
758	4	1402988072.457	1402988077.442
759	4	1402988077.442	1402988162.519
760	3	1402988162.91	1402988166.985
761	3	1402988168.456	1402988174.672
762	3	1402988174.672	1402988285.494
763	4	1402988285.985	1402988289.69
764	1	1402988291.979	1402988347.53
765	4	1402988348.446	1402988421.526
766	3	1402988422.109	1402988425.049
767	2	1402988425.712	1402988441.199
768	1	1402988441.667	1402988445.502
769	1	1402988446.316	1402988448.644
770	4	1402988450.384	1402988462.293
771	2	1402988465.76	1402988469.458
772	1	1402988469.784	1402988520.169
773	4	1402988521.908	1402988529.367
774	4	1402988529.367	1402988555.774
775	3	1402988556.168	1402988617.164
