	Room	Start	End
64	3	1402916247.101	1402916250.326
65	4	1402916250.878	1402916270.271
66	3	1402916271.004	1402916286.558
67	2	1402916287.379	1402916299.531
68	1	1402916300.386	1402916337.464
69	4	1402916337.986	1402916364.951
70	3	1402916365.672	1402916375.659
71	4	1402916378.13	1402916401.702
72	1	1402916402.454	1402916410.521
73	1	1402916410.521	1402916420.969
74	4	1402916422.116	1402916425.668
75	3	1402916426.268	1402916434.758
76	2	1402916435.876	1402916452.998
77	1	1402916456.724	1402916463.56
78	4	1402916464.045	1402916467.297
79	3	1402916468.217	1402916529.739
80	4	1402916531.273	1402916578.455
81	1	1402916581.83	1402916585.119
82	2	1402916586.271	1402916617.372
83	1	1402916618.126	1402916632.332
84	4	1402916632.953	1402916640.585
85	3	1402916641.343	1402916656.013
86	4	1402916656.895	1402916661.911
87	4	1402916661.911	1402916670.297
88	4	1402916670.297	1402916788.286
89	1	1402916789.107	1402916794.709
90	2	1402916798.822	1402916814.817
91	2	1402916814.817	1402916819.065
92	3	1402916820.265	1402916852.631
93	2	1402916855.455	1402916860.007
94	2	1402916860.007	1402916866.397
95	1	1402916868.951	1402916881.747
96	2	1402916882.831	1402916889.141
97	1	1402916890.486	1402916894.694
98	4	1402916895.285	1402916974.35
99	1	1402916975.344	1402917018.182
100	2	1402917028.371	1402917036.309
101	1	1402917037.194	1402917083.585
102	4	1402917084.256	1402917105.708
103	1	1402917109.225	1402917150.844
104	3	1402917157.18	1402917167.615
105	4	1402917168.439	1402917174.061
106	3	1402917175.669	1402917182.049
107	3	1402917182.049	1402917189.956
108	2	1402917191.266	1402917205.621
109	1	1402917206.317	1402917238.188
110	2	1402917240.542	1402917243.592
111	2	1402917244.071	1402917253.911
112	1	1402917255.107	1402917259.561
113	4	1402917260.244	1402917335.954
114	1	1402917339.122	1402917373.935
115	4	1402917374.56	1402917379.761
116	3	1402917380.646	1402917386.32
117	2	1402917386.32	1402917406.944
118	2	1402917406.944	1402917431.373
119	3	1402917432.791	1402917610.288
120	2	1402917610.908	1402917621.19
121	1	1402917621.848	1402917632.877
122	4	1402917633.922	1402917655.388
123	1	1402917655.948	1402917661.74
124	2	1402917662.499	1402917683.759
125	1	1402917684.555	1402917703.269
126	4	1402917703.752	1402917707.201
127	4	1402917775.763	1402917790.374
128	1	1402917790.993	1402917793.486
129	1	1402917793.486	1402917803.559
130	2	1402917804.301	1402917822.592
131	1	1402917825.685	1402917831.048
132	4	1402917831.599	1402917836.87
133	1	1402917837.566	1402917840.713
134	1	1402917842.695	1402917845.347
135	1	1402917845.347	1402917850.763
136	3	1402917853.897	1402917944.969
137	4	1402917945.665	1402917961.537
138	1	1402917963.249	1402917985.95
139	4	1402917987.224	1402917991.488
140	1	1402917992.148	1402917996.813
141	1	1402917996.813	1402918010.895
142	2	1402918011.712	1402918022.895
143	1	1402918023.516	1402918073.291
144	4	1402918074.116	1402918083.236
145	3	1402918087.175	1402918112.935
146	4	1402918113.603	1402918116.845
147	4	1402918116.845	1402918354.449
148	3	1402918355.132	1402918368.315
149	4	1402918369.08	1402918375.455
150	1	1402918376.087	1402918379.042
151	1	1402918379.042	1402918384.259
152	2	1402918385.763	1402918574.779
153	3	1402918574.779	1402918582.607
154	3	1402918582.607	1402918587.547
155	4	1402918588.2	1402918595.462
156	1	1402918596.014	1402918607.65
157	2	1402918608.24	1402918619.598
158	1	1402918620.256	1402918622.568
159	4	1402918625.09	1402918650.276
160	3	1402918650.909	1402918663.313
161	2	1402918664.269	1402918678.206
162	1	1402918678.872	1402918684.186
163	4	1402918684.638	1402918691.969
164	1	1402918694.89	1402918728.318
165	1	1402918729.452	1402918743.696
166	4	1402918744.184	1402918748.229
167	3	1402918748.229	1402918963.258
168	3	1402918963.258	1402919819.463
169	4	1402919819.463	1402919827.364
170	4	1402920041.472	1402920062.72
171	1	1402920063.444	1402920069.463
172	2	1402920070.202	1402920086.544
173	1	1402920087.196	1402920102.012
174	4	1402920102.603	1402920105.257
175	4	1402920105.257	1402920125.061
176	1	1402920125.849	1402920137.409
177	2	1402920138.094	1402920150.08
178	3	1402920150.83	1402920172.96
179	3	1402920193.446	1402920298.343
180	2	1402920299.392	1402920314.4
181	1	1402920315.077	1402920324.512
182	4	1402920325.196	1402920328.114
183	3	1402920328.637	1402920344.984
184	4	1402920345.478	1402920398.016
185	1	1402920398.547	1402920408.154
186	2	1402920408.808	1402920413.878
187	3	1402920414.402	1402920434.755
188	3	1402920434.755	1402920442.959
189	4	1402920443.495	1402920549.292
190	1	1402920549.889	1402920560.435
191	2	1402920560.949	1402920580.106
192	3	1402920581.787	1402920588.528
193	2	1402920589.291	1402920600.15
194	1	1402920600.645	1402920602.673
195	4	1402920603.103	1402920645.425
196	3	1402920646.082	1402920665.865
197	2	1402920666.815	1402920687.256
198	1	1402920687.81	1402920691.101
199	4	1402920691.688	1402920698.093
200	3	1402920698.545	1402920745.978
201	2	1402920746.702	1402920772.99
202	1	1402920773.52	1402920775.903
203	4	1402920776.294	1402920800.408
204	3	1402920800.994	1402920810.741
205	4	1402920811.589	1402920820.791
206	3	1402920821.161	1402921021.041
207	4	1402921021.922	1402921045.386
208	1	1402921046.045	1402921052.095
209	2	1402921052.714	1402921061.154
210	3	1402921061.721	1402921091.993
211	2	1402921094.445	1402921100.763
212	1	1402921101.286	1402921103.289
213	4	1402921103.749	1402921112.767
214	3	1402921114.126	1402921130.52
215	4	1402921131.01	1402921221.249
216	3	1402921221.831	1402921367.282
217	4	1402921368.26	1402921372.661
218	1	1402921381.371	1402921392.812
219	2	1402921393.622	1402921397.509
220	3	1402921398.075	1402921416.773
221	4	1402921417.268	1402921456.024
222	1	1402921456.554	1402921462.513
223	2	1402921463.397	1402921472.008
224	1	1402921472.61	1402921475.485
225	4	1402921475.91	1402921554.493
226	1	1402921555.05	1402921563.022
227	4	1402921563.516	1402921565.718
228	3	1402921566.712	1402921704.941
229	4	1402921706.483	1402921722.206
230	1	1402921722.798	1402921739.221
231	4	1402921739.68	1402921742.297
232	3	1402921742.797	1402921760.647
233	4	1402921761.307	1402921766.402
234	3	1402921767.056	1402921864.061
235	2	1402921864.819	1402921870.171
236	2	1402921870.171	1402921878.953
237	1	1402921879.55	1402921911.511
238	3	1402921913.433	1402922144.457
239	3	1402922152.782	1402922159.168
240	2	1402922161.03	1402922173.394
241	3	1402922173.817	1402922180.155
242	4	1402922180.711	1402922210.996
243	1	1402922212.438	1402922333.763
244	4	1402922334.656	1402922369.654
245	3	1402922370.239	1402922402.415
246	2	1402922403.152	1402922422.705
247	3	1402922422.705	1402922560.593
248	4	1402922561.281	1402922621.284
249	1	1402922621.843	1402922636.86
250	4	1402922639.158	1402922644.044
251	3	1402922644.537	1402922654.102
252	2	1402922654.763	1402922669.074
253	1	1402922669.658	1402922676.88
254	4	1402922677.876	1402922796.39
255	3	1402922797.432	1402922821.722
256	4	1402922822.38	1402922830.207
257	1	1402922830.765	1402922844.105
258	4	1402922845.765	1402922862.199
259	3	1402922862.199	1402922870.064
260	2	1402922870.591	1402922876.306
261	1	1402922876.964	1402922911.348
262	4	1402922911.873	1402922923.338
263	3	1402922923.962	1402922927.398
264	3	1402922927.638	1402922938.089
265	4	1402922938.657	1402922944.983
266	3	1402922945.535	1402922948.725
267	2	1402922949.248	1402922960.985
268	1	1402922961.508	1402923061.437
269	2	1402923062.12	1402923077.822
270	1	1402923078.452	1402923107.443
271	4	1402923108.065	1402923127.298
272	3	1402923127.82	1402923138.286
273	3	1402923139.709	1402923192.372
274	2	1402923193.064	1402923197.327
275	1	1402923197.873	1402923201.75
276	4	1402923202.176	1402923207.424
277	3	1402923208.039	1402923210.309
278	3	1402923211.027	1402923228.285
279	3	1402923229.693	1402923253.518
280	4	1402923254.101	1402923399.69
281	3	1402923400.311	1402923404.104
282	2	1402923405.058	1402923414.768
283	1	1402923415.32	1402923426.165
284	4	1402923426.754	1402923428.86
285	3	1402923429.25	1402923487.193
286	4	1402923487.66	1402923560.587
287	1	1402923561.084	1402923563.226
288	1	1402923563.977	1402923570.526
289	4	1402923571.049	1402923573.809
290	3	1402923574.331	1402923582.21
291	4	1402923582.74	1402923586.382
292	4	1402923586.382	1402923625.327
293	4	1402925550.685	1402925561.663
294	1	1402925561.663	1402925563.823
295	1	1402925563.823	1402925570.145
296	2	1402925885.138	1402925990.533
297	1	1402925991.881	1402926017.42
298	4	1402926018.038	1402926043.426
299	3	1402926043.941	1402926149.09
300	2	1402926150.231	1402926185.947
301	1	1402926186.533	1402926189.258
302	4	1402926189.615	1402926191.652
303	3	1402926192.171	1402926327.026
304	4	1402926328.072	1402926342.305
305	3	1402926342.752	1402926484.062
306	4	1402926484.78	1402926531.956
307	1	1402926532.632	1402926539.148
308	2	1402926539.841	1402926545.721
309	3	1402926546.256	1402926549.179
310	3	1402926549.179	1402926554.436
311	4	1402926554.987	1402926573.421
312	3	1402926573.981	1402926590.65
313	2	1402926591.392	1402926611.774
314	1	1402926612.461	1402926621.045
315	4	1402926621.483	1402926644.668
316	3	1402926645.522	1402926666.519
317	4	1402926667.269	1402926741.389
318	1	1402926744.703	1402926752.994
319	4	1402926753.449	1402926780.687
320	3	1402926781.175	1402926795.86
321	2	1402926799.981	1402926802.365
322	3	1402926802.889	1402927046.267
323	4	1402927046.93	1402927078.144
324	3	1402927082.67	1402927138.951
325	4	1402927139.805	1402927146.295
326	1	1402927146.728	1402927165.93
327	4	1402927166.453	1402927190.077
328	1	1402927190.565	1402927194.383
329	1	1402927195.198	1402927208.65
330	4	1402927209.117	1402927211.257
331	3	1402927211.708	1402927215.602
332	2	1402927216.354	1402927232.292
333	1	1402927232.852	1402927239.98
334	1	1402927239.98	1402927245.587
335	4	1402927249.303	1402927255.938
336	3	1402927256.629	1402927413.978
337	2	1402927415.057	1402927429.861
338	1	1402927430.394	1402927433.373
339	3	1402927434.645	1402927619.999
340	4	1402927622.593	1402927632.129
341	4	1402927632.129	1402927639.957
342	3	1402927640.422	1402927714.92
343	4	1402927716.298	1402927737.927
344	3	1402927738.394	1402927764.251
345	4	1402927765.227	1402927810.818
346	3	1402927811.311	1402927848.72
347	2	1402927849.604	1402927860.141
348	1	1402927861.074	1402927906.22
349	4	1402927906.847	1402927971.024
350	3	1402927972.919	1402927987.864
351	2	1402927988.74	1402927994.263
352	1	1402927994.758	1402928002.57
353	2	1402928003.161	1402928019.182
354	1	1402928019.648	1402928022.428
355	4	1402928023.018	1402928045.209
356	3	1402928045.755	1402928166.964
357	4	1402928168.146	1402928180.75
358	3	1402928181.283	1402928272.672
359	4	1402928273.545	1402928326.579
360	4	1402928445.923	1402928463.064
361	3	1402928463.556	1402929620.693
362	2	1402929622.302	1402929728.877
363	1	1402929729.99	1402929742.909
364	4	1402929743.608	1402929794.408
365	3	1402929795.155	1402929823.632
366	4	1402929824.297	1402929873.625
367	3	1402929873.953	1402930093.23
368	3	1402930103.681	1402930191.63
369	2	1402930192.536	1402930206.972
370	1	1402930207.828	1402930213.332
371	4	1402930213.809	1402930215.953
372	3	1402930216.419	1402930329.284
373	2	1402930330.393	1402930392.661
374	3	1402930393.377	1402930396.691
375	4	1402930397.181	1402930409.498
376	3	1402930409.954	1402930456.648
377	4	1402930457.341	1402930474.581
378	1	1402930475.098	1402930535.08
379	2	1402930535.768	1402930609.464
380	3	1402930609.936	1402930627.284
381	2	1402930627.835	1402930804.03
382	3	1402930804.782	1402930818.792
383	4	1402930819.381	1402930832.064
384	1	1402930832.533	1402930906.486
385	4	1402930908.479	1402930922.286
386	3	1402930922.966	1402930987.471
387	2	1402930988.403	1402931061.022
388	2	1402931127.858	1402931263.64
389	3	1402931264.124	1402931268.804
390	4	1402931269.358	1402931278.432
391	3	1402931278.824	1402931325.388
392	2	1402931326.115	1402931334.673
393	1	1402931335.23	1402931351.501
394	4	1402931352.117	1402931358.75
395	3	1402931359.14	1402931368.679
396	2	1402931369.485	1402931477.129
397	1	1402931477.72	1402931482.061
398	4	1402931482.487	1402931573.525
399	3	1402931573.992	1402931594.606
400	4	1402931595.585	1402931598.7
401	4	1402931598.7	1402931610.89
402	1	1402931611.515	1402931615.014
403	1	1402931615.014	1402931621.757
404	2	1402931622.304	1402931627.039
405	3	1402931627.501	1402931656.962
406	4	1402931657.486	1402931673.299
407	4	1402931849.16	1402931855.894
408	1	1402931856.684	1402931869.414
409	2	1402931870.639	1402931878.865
410	1	1402931879.415	1402931887.775
411	4	1402931888.173	1402931899.574
412	3	1402931900.002	1402932108.057
413	2	1402932108.741	1402932117.426
414	1	1402932118.048	1402932155.6
415	4	1402932156.132	1402932158.15
416	3	1402932158.544	1402932424.425
417	2	1402932425.35	1402932428.748
418	1	1402932429.338	1402932445.711
419	3	1402932448.455	1402932976.09
420	4	1402932977.5	1402933009.45
421	1	1402933010.642	1402933211.255
422	4	1402933212.173	1402933215.9
423	3	1402933216.418	1402933226.366
424	2	1402933227.353	1402933323.366
425	1	1402933324.148	1402933360.819
426	4	1402933361.694	1402933365.531
427	3	1402933365.928	1402942037.235
428	2	1402942040.961	1402942086.472
429	3	1402942087.428	1402942091.985
430	4	1402942092.989	1402942111.144
431	1	1402942111.972	1402942125.719
432	2	1402942126.4	1402942174.067
433	2	1402942304.464	1402942313.852
434	3	1402942314.352	1402942317.801
435	4	1402942318.42	1402942324.954
436	3	1402942325.632	1402942332.293
437	2	1402942333.181	1402942345.929
438	2	1402942345.929	1402942464.57
439	3	1402942465.253	1402942552.632
440	4	1402942553.787	1402942575.915
441	1	1402942576.414	1402942583.91
442	2	1402942584.464	1402942664.969
443	3	1402942666.181	1402942708.226
444	2	1402942709.106	1402942743.243
445	2	1402942743.994	1402942821.556
446	1	1402942823.003	1402942833.394
447	4	1402942833.792	1402942836.022
448	3	1402942836.408	1402942843.39
449	2	1402942844.807	1402942871.181
450	3	1402942872.065	1402942958.624
451	4	1402942960.51	1402942967.036
452	1	1402942967.528	1402943001.211
453	2	1402943002.161	1402943066.276
454	3	1402943066.276	1402943197.096
455	4	1402943198.081	1402943219.035
456	1	1402943219.7	1402943238.772
457	2	1402943239.35	1402943341.889
458	1	1402943342.712	1402943346.872
459	4	1402943348.203	1402943350.317
460	3	1402943350.714	1402943387.094
461	2	1402943388.048	1402943437.681
462	3	1402943438.134	1402943499.297
463	4	1402943500.061	1402943528.943
464	3	1402943530.49	1402943569.224
465	2	1402943569.997	1402943588.373
466	1	1402943589.092	1402943619.942
467	2	1402943619.942	1402943625.619
468	3	1402943626.079	1402943629.353
469	3	1402943632.452	1402943638.835
470	4	1402943639.533	1402943651.945
471	4	1402943652.568	1402943686.247
472	1	1402943717.025	1402943730.828
473	2	1402943731.505	1402943735.283
474	3	1402943736.016	1402943738.11
475	3	1402943738.11	1402943741.161
476	3	1402943744.387	1402943747.534
477	3	1402943747.534	1402943752.469
478	4	1402943753.126	1402943771.369
479	3	1402943772.748	1402943846.689
480	2	1402943848.032	1402943863.054
481	1	1402943864.643	1402943954.306
482	4	1402943955.129	1402943959.165
483	4	1402944139.07	1402944146.035
484	3	1402944146.463	1402944272.228
485	4	1402944272.952	1402944276.625
486	1	1402944277.15	1402944342.176
487	4	1402944344.538	1402944367.108
488	1	1402944367.577	1402944373.778
489	2	1402944374.395	1402944390.493
490	3	1402944391.642	1402944394.294
491	3	1402944394.294	1402944422.57
492	2	1402944427.33	1402944579.501
493	3	1402944580.324	1402944591.882
494	4	1402944592.408	1402944618.437
495	1	1402944619.294	1402944704.616
496	2	1402944706.039	1402944740.858
497	3	1402944741.542	1402944839.516
498	2	1402944840.491	1402944846.752
499	2	1402944846.752	1402944893.468
500	1	1402944894.203	1402947841.359
501	4	1402947842.437	1402947856.948
502	3	1402947860.101	1402947877.439
503	4	1402947878.131	1402947898.902
504	1	1402947901.096	1402947903.626
505	2	1402947904.51	1402947918.499
506	3	1402947919.354	1402947925.555
507	4	1402947926.039	1402947936.403
508	1	1402947936.819	1402953528.761
509	4	1402953531.933	1402953554.531
510	3	1402953555.353	1402953585.053
511	2	1402953585.841	1402953590.697
512	2	1402953590.697	1402953631.111
513	3	1402953631.938	1402953634.431
514	4	1402953636.847	1402953659.027
515	1	1402953659.622	1402953662.306
516	1	1402953662.306	1402953727.537
517	4	1402953729.274	1402953739.018
518	3	1402953739.444	1402953742.981
519	2	1402953743.842	1402953912.983
520	1	1402953913.702	1402954030.845
521	4	1402954031.795	1402954059.556
522	3	1402954060.072	1402954085.066
523	2	1402954085.946	1402954139.003
524	1	1402954139.695	1402954678.908
525	4	1402954679.754	1402954710.151
526	1	1402954710.73	1402954718.664
527	2	1402954721.219	1402954729.312
528	3	1402954730.852	1402954842.316
529	4	1402954843.225	1402954857.242
530	1	1402954857.81	1402954864.33
531	2	1402954864.33	1402954868.224
532	3	1402954868.523	1402954902.066
533	4	1402954903.447	1402954909.217
534	1	1402954909.716	1402956000.0
535	1	1402956000.0	1402956528.903
536	4	1402956530.499	1402956554.444
537	1	1402956555.615	1402956560.823
538	4	1402956563.835	1402956568.013
539	3	1402956569.323	1402956592.055
540	2	1402956594.899	1402956614.029
541	1	1402956614.917	1402956630.24
542	4	1402956631.127	1402956647.422
543	3	1402956648.184	1402956662.601
544	2	1402956664.051	1402956915.269
545	1	1402956917.309	1402956926.438
546	4	1402956927.658	1402956962.498
547	3	1402956963.312	1402956974.899
548	1	1402956977.052	1402957282.705
549	4	1402957283.59	1402957298.347
550	4	1402957298.347	1402957311.312
551	3	1402957312.065	1402957338.672
552	1	1402957339.963	1402962507.545
553	2	1402962511.154	1402962522.394
554	3	1402962523.137	1402962729.702
555	4	1402962731.066	1402962743.881
556	1	1402962744.616	1402963834.92
557	4	1402963835.899	1402963968.04
558	1	1402963968.82	1402963981.242
559	2	1402963983.826	1402963996.422
560	3	1402963997.458	1402964018.874
561	4	1402964019.921	1402964046.147
562	1	1402964047.293	1402964067.376
563	4	1402964068.189	1402964103.379
564	1	1402964104.103	1402964276.47
565	4	1402964278.309	1402964284.293
566	3	1402964285.009	1402964304.355
567	2	1402964304.916	1402964357.391
568	3	1402964357.981	1402964361.858
569	4	1402964362.343	1402964448.125
570	3	1402964448.837	1402964455.149
571	1	1402964456.534	1402964541.153
572	2	1402964542.268	1402964549.961
573	3	1402964550.447	1402964554.025
574	3	1402964554.456	1402964558.446
575	4	1402964559.081	1402964620.73
576	1	1402964621.126	1402964649.356
577	4	1402964650.28	1402964681.715
578	3	1402964682.26	1402964695.349
579	4	1402964695.837	1402964699.383
580	4	1402964700.133	1402964704.016
581	1	1402964706.357	1402964720.641
582	2	1402964721.597	1402964727.3
583	2	1402964727.3	1402964765.159
584	1	1402964765.596	1402964859.007
585	2	1402964859.967	1402964874.263
586	1	1402964874.982	1402964893.008
587	4	1402964893.608	1402964895.7
588	4	1402964895.7	1402964900.531
589	3	1402964901.013	1402964909.034
590	3	1402964909.913	1402964914.772
591	3	1402964915.627	1402965003.813
592	1	1402965005.943	1402978184.694
593	4	1402978189.65	1402978201.533
594	1	1402978203.211	1402978211.443
595	2	1402978213.536	1402978229.901
596	3	1402978231.396	1402978251.837
597	4	1402978252.681	1402978274.434
598	1	1402978274.862	1402978391.233
599	2	1402978392.338	1402978479.962
600	3	1402978480.556	1402978485.38
601	3	1402978485.38	1402978487.397
602	4	1402978488.061	1402978492.154
603	1	1402978492.937	1402978495.862
604	1	1402978497.507	1402978500.431
605	1	1402978500.431	1402984311.812
606	4	1402984312.925	1402984316.103
607	4	1402984316.103	1402984326.341
608	3	1402984329.46	1402984335.938
609	2	1402984336.437	1402984343.653
610	1	1402984344.236	1402984513.958
611	4	1402984514.786	1402984614.377
612	1	1402984614.833	1402984633.451
613	2	1402984634.831	1402984652.627
614	2	1402984652.627	1402984666.992
615	3	1402984667.852	1402984683.944
616	4	1402984684.532	1402984723.55
617	1	1402984723.934	1402984808.652
618	4	1402984809.215	1402984819.895
619	3	1402984820.557	1402984827.234
620	2	1402984828.059	1402984831.301
621	2	1402984831.301	1402984853.265
622	3	1402984853.895	1402984858.544
623	3	1402984860.062	1402984867.25
624	2	1402984868.537	1402984870.709
625	1	1402984870.709	1402984949.244
626	4	1402984949.741	1402985053.613
627	1	1402985054.096	1402985069.722
628	4	1402985070.223	1402985075.404
629	4	1402985075.404	1402985081.13
630	1	1402985081.512	1402985144.537
631	4	1402985145.164	1402985174.026
632	1	1402985174.46	1402985199.749
633	4	1402985200.493	1402985216.184
634	3	1402985217.105	1402985227.332
635	4	1402985227.766	1402985230.417
636	4	1402985231.28	1402985234.794
637	4	1402985235.177	1402985238.244
638	4	1402985238.244	1402985309.666
639	1	1402985310.13	1402985319.141
640	4	1402985319.665	1402985375.202
641	2	1402985380.281	1402985394.186
642	3	1402985394.68	1402985398.146
643	3	1402985400.574	1402985407.06
644	3	1402985407.06	1402985410.766
645	3	1402985411.262	1402985415.084
646	4	1402985415.607	1402985437.257
647	1	1402985437.589	1402985463.247
648	4	1402985463.786	1402985474.265
649	3	1402985474.786	1402985490.91
650	4	1402985496.325	1402985501.223
651	1	1402985505.217	1402985519.943
652	2	1402985520.519	1402985523.154
653	2	1402985523.38	1402985574.606
654	1	1402985575.141	1402985578.005
655	4	1402985579.346	1402985681.793
656	1	1402985682.475	1402985716.113
657	2	1402985716.73	1402985731.418
658	3	1402985733.254	1402985743.237
659	4	1402985743.639	1402985847.748
660	1	1402985848.23	1402986009.602
661	4	1402986010.287	1402986072.341
662	1	1402986074.658	1402986078.286
663	2	1402986079.107	1402986086.542
664	3	1402986088.904	1402986127.418
665	1	1402986129.264	1402986154.762
666	4	1402986155.879	1402986198.009
667	3	1402986198.593	1402986206.85
668	2	1402986207.402	1402986210.08
669	1	1402986210.534	1402986267.295
670	4	1402986268.472	1402986272.386
671	1	1402986272.886	1402986281.194
672	2	1402986281.82	1402986285.595
673	3	1402986286.146	1402986288.383
674	3	1402986288.718	1402986423.689
675	4	1402986425.034	1402986449.602
676	3	1402986450.281	1402986457.349
677	2	1402986458.005	1402986463.196
678	2	1402986463.196	1402986495.221
679	1	1402986495.718	1402986499.384
680	4	1402986500.008	1402986645.559
681	3	1402986646.148	1402986666.286
682	1	1402986667.916	1402986854.947
683	4	1402986855.994	1402986890.656
684	1	1402986891.482	1402987637.114
685	4	1402987638.0	1402987652.55
686	4	1402992091.121	1402992094.043
687	4	1402992094.922	1402992434.679
688	1	1402992435.43	1402992518.17
689	4	1402992518.792	1402992532.687
690	3	1402992534.07	1402992569.098
691	3	1402992569.652	1402992585.549
692	2	1402992586.169	1402992588.528
693	1	1402992589.088	1402993012.634
694	1	1402993012.634	1402993057.161
695	4	1402993059.286	1402993062.944
696	4	1402993062.944	1402993074.013
697	1	1402993074.398	1402993660.77
698	4	1402993661.824	1402993898.858
699	1	1402993899.358	1402993997.265
700	2	1402993999.291	1402994035.048
701	3	1402994035.892	1402994047.815
702	4	1402994048.339	1402994208.873
703	1	1402994209.468	1402997729.05
704	4	1402997730.679	1402997856.926
705	1	1402997857.483	1402997892.808
706	4	1402997893.423	1402998545.66
707	3	1402998547.387	1402998595.12
708	4	1402998598.232	1402998623.703
709	1	1402998624.199	1402998626.308
710	1	1402998626.963	1402998638.39
711	2	1402998639.182	1402998664.253
712	3	1402998664.953	1402998698.432
713	4	1402998699.348	1402998702.08
714	4	1402998703.325	1402998765.795
715	1	1402998768.719	1402998778.289
716	1	1402998778.88	1402998813.677
717	2	1402998814.357	1402998890.512
718	3	1402998891.031	1402998919.978
719	2	1402998921.167	1402998933.755
720	3	1402998936.241	1402998938.349
721	3	1402998941.496	1402998945.969
722	3	1402998947.31	1402998959.434
723	4	1402998961.805	1402998969.362
724	4	1402998969.633	1402998972.125
725	4	1402998972.125	1402999065.045
726	1	1402999065.045	1402999200.0
727	1	1402999200.0	1402999265.139
728	2	1402999266.254	1402999273.878
729	3	1402999274.476	1402999284.279
730	4	1402999287.392	1402999304.152
731	3	1402999322.016	1402999357.869
732	4	1402999358.893	1402999362.072
733	4	1402999362.072	1402999372.567
734	3	1402999374.089	1402999408.717
735	1	1402999412.164	1402999416.43
736	1	1402999416.43	1402999431.85
737	2	1402999432.543	1402999448.07
738	1	1402999468.833	1402999475.415
739	4	1402999477.375	1402999543.694
740	1	1402999544.574	1402999548.298
741	1	1402999548.298	1402999585.157
742	4	1402999585.652	1402999594.609
743	3	1402999595.141	1402999608.645
744	4	1402999609.179	1402999611.733
745	4	1402999611.733	1402999697.287
746	1	1402999700.581	1402999719.19
747	2	1402999735.736	1402999761.406
748	1	1402999762.071	1402999814.861
749	4	1402999815.356	1402999837.69
750	3	1402999838.119	1402999845.599
751	3	1402999845.934	1402999959.522
752	2	1402999960.244	1402999966.156
753	4	1402999972.113	1402999988.899
754	1	1402999989.337	1402999992.197
755	1	1402999992.452	1403000295.15
756	4	1403000295.733	1403000303.595
757	3	1403000304.212	1403000354.662
758	2	1403000355.608	1403000371.582
759	3	1403000372.138	1403000376.643
760	3	1403000378.144	1403000382.122
761	3	1403000382.122	1403000384.817
762	4	1403000386.55	1403000420.911
763	3	1403000421.507	1403000425.454
764	4	1403000425.814	1403000428.449
765	1	1403000428.936	1403000524.792
766	2	1403000526.368	1403000548.258
767	3	1403000548.885	1403000554.668
768	4	1403000555.126	1403000651.987
769	1	1403000653.496	1403000668.321
770	2	1403000668.938	1403000721.372
771	3	1403000723.999	1403000729.925
772	3	1403000729.925	1403000732.146
773	3	1403000732.386	1403000743.457
774	4	1403000744.119	1403000748.32
775	4	1403000748.544	1403000793.583
