	Room	Start	End
121	4	1402916996.983	1402916999.462
122	3	1402916999.791	1402917055.849
123	4	1402917057.624	1402917069.179
124	1	1402917069.606	1402917101.082
125	2	1402917106.245	1402917140.83
126	1	1402917141.358	1402917144.037
127	4	1402917144.617	1402917149.685
128	3	1402917150.053	1402917163.662
129	2	1402917165.244	1402917169.775
130	1	1402917170.274	1402917179.313
131	4	1402917181.419	1402917212.942
132	3	1402917213.398	1402917260.549
133	2	1402917261.312	1402917266.147
134	1	1402917266.609	1402917323.307
135	4	1402917323.799	1402917327.429
136	4	1402917327.429	1402917330.736
137	3	1402917334.111	1402917336.764
138	3	1402917336.764	1402917367.39
139	2	1402917368.131	1402917397.951
140	2	1402917397.951	1402917401.018
141	1	1402917404.225	1402917406.781
142	1	1402917407.244	1402917462.842
143	4	1402917463.272	1402917469.328
144	3	1402917469.688	1402917526.912
145	4	1402917527.409	1402917559.746
146	1	1402917605.697	1402917608.401
147	1	1402917608.401	1402917613.301
148	1	1402917631.305	1402917640.371
149	4	1402917641.844	1402917663.319
150	3	1402917663.749	1402917671.234
151	2	1402917671.723	1402917725.772
152	1	1402917726.189	1402917776.569
153	4	1402917776.973	1402917789.404
154	3	1402917790.455	1402917842.946
155	2	1402917843.541	1402917848.934
156	1	1402917849.49	1402917852.19
157	1	1402917853.66	1402917983.17
158	4	1402917983.628	1402917996.615
159	1	1402917997.532	1402918000.845
160	2	1402918001.568	1402918019.507
161	1	1402918020.097	1402918022.43
162	1	1402918022.43	1402918066.836
163	4	1402918067.295	1402918081.806
164	3	1402918081.806	1402918374.532
165	4	1402918375.087	1402918379.272
166	1	1402918379.921	1402918391.049
167	2	1402918392.393	1402918487.018
168	3	1402918487.018	1402918490.547
169	4	1402918491.043	1402918495.298
170	1	1402918496.019	1402918503.926
171	4	1402918504.769	1402918511.779
172	3	1402918512.185	1402918523.163
173	2	1402918523.823	1402918529.997
174	1	1402918530.454	1402918555.786
175	4	1402918556.105	1402918617.801
176	3	1402918618.23	1402918620.946
177	4	1402918622.034	1402918629.19
178	4	1402918629.19	1402918678.057
179	1	1402918678.385	1402918681.939
180	2	1402918682.359	1402918721.241
181	1	1402918721.783	1402918804.216
182	3	1402918807.116	1402918882.607
183	4	1402918883.755	1402918891.577
184	1	1402918892.195	1402918894.693
185	2	1402918895.121	1402918931.335
186	1	1402918931.82	1402918933.928
187	1	1402918933.928	1402919005.434
188	4	1402919006.981	1402919081.085
189	3	1402919081.912	1402919132.953
190	4	1402919133.464	1402919164.086
191	3	1402919164.514	1402919170.053
192	2	1402919171.993	1402919179.605
193	1	1402919180.229	1402919202.98
194	4	1402919203.474	1402919275.06
195	3	1402919275.527	1402919281.025
196	4	1402919281.69	1402919284.837
197	4	1402919284.837	1402919287.696
198	3	1402919288.295	1402919319.562
199	2	1402919319.98	1402919324.421
200	3	1402919325.952	1402919333.301
201	2	1402919333.686	1402919340.466
202	1	1402919341.073	1402919349.716
203	2	1402919350.067	1402919410.522
204	3	1402919411.017	1402919413.277
205	4	1402919413.668	1402919477.454
206	1	1402919478.971	1402919480.99
207	2	1402919481.359	1402919523.812
208	3	1402919526.276	1402919542.044
209	2	1402919542.502	1402919545.521
210	2	1402919545.521	1402919550.959
211	1	1402919551.54	1402919576.251
212	4	1402919577.649	1402919613.363
213	3	1402919613.363	1402919744.302
214	2	1402919744.799	1402919749.728
215	1	1402919750.982	1402919754.384
216	4	1402919755.472	1402919796.299
217	3	1402919796.755	1402919809.161
218	2	1402919809.718	1402919849.03
219	3	1402919850.935	1402919854.395
220	4	1402919854.94	1402919860.468
221	4	1402919860.468	1402919869.845
222	3	1402919870.295	1402919924.962
223	2	1402919925.58	1402919929.134
224	1	1402919929.673	1402919931.798
225	1	1402919931.798	1402920138.264
226	4	1402920138.685	1402920150.431
227	3	1402920150.826	1402920153.978
228	2	1402920155.352	1402920174.323
229	1	1402920175.575	1402920177.732
230	1	1402920177.732	1402920181.159
231	4	1402920181.923	1402920190.879
232	3	1402920195.059	1402920365.823
233	2	1402920366.292	1402920369.144
234	1	1402920369.827	1402920372.255
235	1	1402920372.255	1402920383.098
236	4	1402920383.416	1402920409.773
237	3	1402920410.2	1402920484.443
238	4	1402920484.773	1402920650.383
239	1	1402920650.776	1402920654.325
240	2	1402920658.071	1402920679.093
241	1	1402920680.973	1402920690.526
242	4	1402920690.969	1402920700.744
243	3	1402920702.092	1402920752.734
244	4	1402920753.188	1402920786.564
245	1	1402920786.992	1402920797.019
246	2	1402920797.447	1402920804.928
247	3	1402920807.305	1402920809.99
248	4	1402920810.359	1402920820.136
249	3	1402920820.729	1402920904.611
250	4	1402920905.039	1402920909.24
251	4	1402920909.24	1402920912.844
252	1	1402920914.388	1402920917.72
253	2	1402920918.676	1402920960.23
254	3	1402920960.777	1402920963.065
255	4	1402920963.52	1402920968.184
256	3	1402920968.961	1402920987.706
257	4	1402920988.136	1402921030.994
258	1	1402921031.379	1402921035.0
259	2	1402921035.287	1402921092.936
260	1	1402921093.409	1402921183.09
261	4	1402921183.482	1402921189.045
262	3	1402921189.392	1402921210.063
263	2	1402921210.594	1402921251.376
264	4	1402921255.354	1402921276.89
265	1	1402921277.32	1402921283.298
266	2	1402921283.813	1402921291.392
267	3	1402921291.759	1402921366.755
268	4	1402921367.253	1402921391.606
269	1	1402921392.009	1402921478.361
270	2	1402921478.701	1402921488.626
271	3	1402921489.05	1402921495.345
272	4	1402921495.766	1402921548.274
273	4	1402921685.189	1402921687.377
274	4	1402921687.377	1402921699.55
275	3	1402921700.052	1402921898.906
276	4	1402921899.308	1402921904.007
277	1	1402921906.175	1402921909.825
278	2	1402921910.278	1402921925.198
279	1	1402921925.198	1402921931.832
280	4	1402921932.629	1402921937.982
281	3	1402921942.198	1402922019.956
282	4	1402922020.313	1402922025.458
283	3	1402922026.045	1402922028.65
284	3	1402922028.874	1402922083.38
285	2	1402922084.003	1402922101.492
286	1	1402922103.696	1402922120.257
287	4	1402922120.687	1402922169.625
288	3	1402922170.153	1402922176.289
289	4	1402922176.717	1402922232.224
290	1	1402922234.293	1402922242.76
291	4	1402922242.99	1402922246.381
292	3	1402922246.713	1402922271.343
293	2	1402922271.861	1402922293.325
294	1	1402922293.907	1402922368.111
295	4	1402922368.599	1402922457.752
296	3	1402922458.275	1402922653.87
297	4	1402922654.427	1402922682.045
298	1	1402922682.504	1402922685.522
299	2	1402922685.878	1402922737.093
300	3	1402922737.713	1402922742.174
301	4	1402922743.132	1402922788.85
302	3	1402922789.314	1402922799.295
303	2	1402922800.336	1402922804.023
304	1	1402922807.5	1402922884.096
305	4	1402922890.597	1402922894.44
306	3	1402922894.911	1402922897.963
307	3	1402922897.963	1402922904.139
308	3	1402922904.139	1402922949.195
309	4	1402922951.006	1402922994.951
310	3	1402922995.633	1402923009.792
311	1	1402923012.637	1402923017.439
312	2	1402923017.855	1402923026.117
313	3	1402923026.731	1402923100.358
314	2	1402923101.084	1402923111.656
315	1	1402923112.225	1402923184.016
316	4	1402923184.67	1402923352.008
317	3	1402923352.563	1402923364.247
318	2	1402923364.739	1402923372.275
319	1	1402923372.891	1402923412.904
320	4	1402923413.401	1402923537.404
321	3	1402923538.185	1402924524.431
322	4	1402924526.37	1402924530.443
323	4	1402924530.443	1402924537.679
324	1	1402924538.524	1402924543.265
325	2	1402924543.825	1402924549.384
326	1	1402924550.214	1402924573.288
327	4	1402924574.241	1402924646.496
328	3	1402924647.349	1402924751.748
329	4	1402924758.363	1402924776.61
330	1	1402924777.198	1402924779.87
331	2	1402924780.338	1402924942.115
332	3	1402924943.209	1402924945.859
333	4	1402924948.553	1402924952.359
334	1	1402924952.722	1402925036.599
335	4	1402925039.154	1402925049.271
336	3	1402925049.713	1402925053.804
337	3	1402925053.804	1402925301.767
338	4	1402925302.19	1402925304.843
339	1	1402925306.318	1402925309.007
340	2	1402925309.533	1402925350.576
341	3	1402925351.258	1402925354.773
342	4	1402925355.128	1402925441.133
343	3	1402925441.689	1402925444.677
344	3	1402925444.677	1402925517.942
345	2	1402925521.245	1402925526.931
346	2	1402925526.931	1402925529.181
347	1	1402925529.603	1402925536.904
348	2	1402925537.856	1402925540.715
349	2	1402925540.715	1402925542.778
350	3	1402925543.119	1402925740.852
351	2	1402925741.545	1402925744.977
352	1	1402925746.889	1402925786.757
353	4	1402925787.216	1402925818.478
354	3	1402925819.007	1402925821.052
355	3	1402925821.052	1402925841.652
356	2	1402925842.28	1402926010.118
357	1	1402926010.75	1402926036.247
358	2	1402926036.686	1402926053.568
359	1	1402926054.092	1402926064.471
360	4	1402926064.725	1402926083.653
361	1	1402926084.569	1402926086.954
362	3	1402926089.422	1402926091.818
363	3	1402926091.818	1402926156.199
364	2	1402926156.733	1402926169.959
365	2	1402926169.959	1402926199.974
366	3	1402926200.801	1402926500.585
367	2	1402926501.105	1402926503.867
368	1	1402926504.481	1402926517.519
369	4	1402926518.029	1402926534.54
370	3	1402926535.132	1402926558.493
371	2	1402926559.028	1402926595.783
372	1	1402926596.277	1402926749.839
373	2	1402926750.398	1402926753.707
374	3	1402926754.134	1402926780.605
375	2	1402926781.295	1402926868.355
376	3	1402926868.851	1402926871.239
377	4	1402926871.869	1402926925.728
378	1	1402926926.385	1402926938.014
379	4	1402926938.57	1402926943.146
380	3	1402926943.676	1402926954.367
381	4	1402926955.111	1402927073.316
382	1	1402927073.716	1402927077.792
383	2	1402927078.221	1402927150.556
384	3	1402927153.7	1402927192.341
385	4	1402927193.031	1402927234.897
386	1	1402927235.363	1402927240.233
387	1	1402927439.021	1402927502.047
388	2	1402927502.511	1402927504.927
389	3	1402927505.321	1402927559.865
390	4	1402927563.248	1402927575.062
391	1	1402927575.548	1402927594.355
392	2	1402927595.607	1402927605.768
393	1	1402927606.338	1402927742.862
394	4	1402927743.319	1402927783.298
395	2	1402927785.35	1402927864.78
396	3	1402927865.334	1402927959.112
397	4	1402927962.893	1402928029.95
398	1	1402928030.399	1402928032.7
399	1	1402928032.7	1402928220.228
400	4	1402928222.694	1402928227.89
401	3	1402928228.775	1402928535.61
402	4	1402928536.258	1402928542.543
403	1	1402928542.93	1402928545.798
404	2	1402928546.38	1402928562.105
405	3	1402928562.591	1402928566.628
406	4	1402928568.43	1402928583.387
407	1	1402928583.717	1402928651.505
408	3	1402928654.534	1402928686.893
409	3	1402928686.893	1402928751.333
410	2	1402928751.862	1402928795.488
411	3	1402928796.047	1402928799.043
412	4	1402928799.497	1402928807.002
413	1	1402928808.487	1402928810.74
414	2	1402928811.362	1402928815.004
415	2	1402928815.004	1402928862.356
416	3	1402928863.99	1402928871.368
417	4	1402928872.516	1402928891.435
418	1	1402928891.828	1402928932.681
419	4	1402928933.205	1402929034.863
420	3	1402929036.107	1402929091.81
421	2	1402929092.498	1402929133.933
422	1	1402929134.363	1402929241.094
423	4	1402929241.445	1402929276.171
424	1	1402929276.896	1402929331.423
425	2	1402929331.952	1402929364.237
426	3	1402929364.632	1402929370.552
427	4	1402929371.729	1402929404.381
428	3	1402929407.337	1402929558.812
429	4	1402929559.236	1402929562.017
430	1	1402929563.43	1402929565.774
431	2	1402929566.164	1402929698.179
432	4	1402929700.975	1402929790.92
433	1	1402929791.477	1402929797.135
434	2	1402929797.727	1402929808.53
435	3	1402929808.859	1402929816.169
436	4	1402929817.028	1402929861.485
437	3	1402929861.485	1402930216.711
438	2	1402930217.598	1402930227.834
439	1	1402930228.294	1402930256.369
440	4	1402930256.792	1402930264.866
441	3	1402930265.718	1402930274.507
442	4	1402930275.169	1402930300.282
443	3	1402930300.842	1402930428.38
444	3	1402930428.38	1402930439.339
445	2	1402930440.137	1402930443.06
446	2	1402930444.769	1402930541.408
447	1	1402930542.03	1402930633.712
448	4	1402930634.29	1402930710.867
449	3	1402930711.531	1402930773.95
450	4	1402930775.595	1402930782.997
451	1	1402930784.508	1402930945.866
452	4	1402930947.403	1402931031.565
453	2	1402931034.692	1402931061.693
454	3	1402931062.474	1402931065.156
455	4	1402931065.671	1402931069.499
456	1	1402931069.968	1402931082.508
457	2	1402931083.158	1402931299.017
458	1	1402931299.476	1402931362.924
459	4	1402931363.49	1402931371.705
460	3	1402931375.855	1402931511.206
461	4	1402931512.806	1402931578.625
462	1	1402931579.276	1402931584.757
463	2	1402931585.227	1402931664.722
464	3	1402931665.17	1402931667.476
465	4	1402931668.22	1402931676.041
466	1	1402931676.586	1402931722.531
467	2	1402931723.054	1402931802.372
468	3	1402931808.289	1402931861.234
469	4	1402931861.62	1402931946.954
470	1	1402931947.924	1402931962.139
471	2	1402931962.762	1402932048.535
472	3	1402932049.062	1402932053.955
473	4	1402932054.668	1402932074.827
474	3	1402932075.688	1402932137.275
475	2	1402932137.926	1402932140.396
476	1	1402932140.877	1402932204.677
477	4	1402932205.168	1402932207.527
478	3	1402932207.954	1402932277.1
479	4	1402932279.266	1402932339.784
480	1	1402932340.139	1402932346.822
481	2	1402932348.06	1402932490.653
482	3	1402932491.107	1402932494.014
483	4	1402932494.694	1402932528.755
484	1	1402932529.151	1402932666.754
485	3	1402932669.397	1402932726.239
486	4	1402932726.992	1402932731.976
487	1	1402932732.272	1402932735.976
488	2	1402932736.473	1402933028.051
489	1	1402933028.64	1402933031.244
490	1	1402933031.244	1402933065.104
491	4	1402933065.497	1402933080.422
492	3	1402933080.985	1402933182.124
493	4	1402933182.514	1402933186.81
494	1	1402933188.248	1402933190.459
495	2	1402933190.845	1402933206.819
496	1	1402933207.185	1402933270.111
497	4	1402933270.792	1402933276.49
498	3	1402933280.209	1402933401.02
499	4	1402933401.474	1402933445.12
500	1	1402933445.542	1402933764.47
501	2	1402933764.864	1402933776.341
502	3	1402933776.928	1402933780.679
503	4	1402933781.213	1402933806.789
504	1	1402933808.439	1402933810.481
505	2	1402933810.904	1402933931.539
506	1	1402933932.137	1402934041.978
507	4	1402934042.435	1402934078.271
508	3	1402934078.776	1402941338.467
509	4	1402941339.479	1402941364.728
510	1	1402941365.357	1402941369.01
511	2	1402941369.758	1402941427.679
512	1	1402941428.073	1402941444.471
513	4	1402941444.767	1402941485.688
514	1	1402941486.041	1402941491.61
515	2	1402941492.36	1402941505.965
516	3	1402941506.55	1402941536.574
517	4	1402941536.875	1402941544.625
518	2	1402941546.672	1402941660.166
519	2	1402941665.426	1402941979.093
520	3	1402941979.455	1402942141.044
521	4	1402942141.424	1402942144.271
522	1	1402942144.866	1402942158.678
523	1	1402942158.678	1402942160.707
524	2	1402942161.67	1402942175.488
525	1	1402942176.267	1402942688.167
526	4	1402942688.73	1402942691.95
527	3	1402942692.474	1402943558.134
528	4	1402943558.99	1402943570.892
529	1	1402943571.642	1402943574.442
530	2	1402943575.002	1402943597.057
531	3	1402943599.289	1402943667.374
532	4	1402943667.872	1402943674.379
533	4	1402943674.379	1402943683.675
534	1	1402943687.676	1402943738.656
535	4	1402943741.91	1402943763.553
536	1	1402943765.354	1402943767.877
537	2	1402943769.907	1402943812.783
538	1	1402943813.312	1402943819.242
539	4	1402943819.634	1402943827.393
540	3	1402943829.862	1402943835.474
541	2	1402943836.162	1402943843.974
542	2	1402943843.974	1402943850.146
543	1	1402943851.431	1402943855.265
544	1	1402943857.789	1402943910.126
545	2	1402943910.817	1402943971.769
546	3	1402943973.513	1402943977.6
547	3	1402943977.6	1402943984.057
548	3	1402943984.057	1402944444.248
549	2	1402944444.918	1402944454.89
550	1	1402944455.349	1402944493.116
551	4	1402944493.47	1402944513.834
552	1	1402944514.396	1402944518.26
553	2	1402944518.818	1402944641.63
554	1	1402944642.117	1402944698.081
555	2	1402944702.173	1402944750.283
556	3	1402944751.014	1402944753.473
557	4	1402944754.149	1402944814.405
558	1	1402944814.987	1402944882.636
559	2	1402944883.356	1402944945.208
560	1	1402944947.45	1402945239.855
561	4	1402945240.284	1402945252.311
562	3	1402945254.194	1402945271.82
563	4	1402945273.461	1402945280.041
564	1	1402945281.027	1402945284.154
565	2	1402945284.489	1402945350.496
566	1	1402945350.98	1402945354.6
567	4	1402945354.952	1402945446.193
568	3	1402945446.85	1402945490.717
569	4	1402945492.951	1402945506.454
570	1	1402945506.886	1402945524.493
571	2	1402945527.732	1402945764.809
572	1	1402945765.357	1402945769.08
573	1	1402945770.077	1402951400.12
574	2	1402951402.672	1402951459.3
575	1	1402951459.693	1402951461.85
576	1	1402951461.85	1402951482.492
577	4	1402951484.294	1402951492.168
578	3	1402951492.692	1402951511.755
579	4	1402951512.312	1402951514.449
580	1	1402951514.844	1402951532.368
581	2	1402951533.452	1402951536.738
582	3	1402951537.21	1402951544.67
583	2	1402951545.22	1402951547.638
584	1	1402951548.136	1402951610.271
585	4	1402951610.571	1402951621.416
586	3	1402951621.81	1402951649.121
587	4	1402951649.515	1402951695.69
588	1	1402951697.918	1402952851.607
589	2	1402952852.388	1402952969.385
590	1	1402952971.92	1402952975.653
591	4	1402952976.373	1402952999.185
592	3	1402953000.071	1402953002.659
593	3	1402953002.659	1402953079.891
594	4	1402953080.574	1402953231.883
595	3	1402953233.525	1402953238.271
596	4	1402953238.592	1402953240.975
597	1	1402953243.314	1402953245.684
598	2	1402953246.25	1402953273.241
599	3	1402953274.421	1402953465.0
600	4	1402953465.299	1402953539.887
601	1	1402953540.343	1402953572.197
602	2	1402953572.893	1402953592.54
603	1	1402953594.26	1402953596.769
604	1	1402953596.769	1402954077.151
605	3	1402954081.137	1402954189.575
606	4	1402954190.29	1402954194.127
607	1	1402954194.792	1402962680.611
608	1	1402956000.0	1402962680.611
609	2	1402962682.112	1402962691.882
610	3	1402962693.682	1402962696.765
611	3	1402962696.765	1402962715.879
612	4	1402962717.217	1402962812.247
613	3	1402962812.913	1402962831.049
614	2	1402962831.673	1402962926.341
615	1	1402962926.946	1402962931.138
616	4	1402962931.734	1402962993.773
617	1	1402962994.242	1402963006.233
618	2	1402963007.253	1402963012.503
619	3	1402963013.868	1402963017.459
620	3	1402963062.714	1402963069.314
621	3	1402963069.314	1402963093.774
622	2	1402963094.195	1402963098.114
623	1	1402963100.028	1402963714.156
624	4	1402963714.938	1402963886.567
625	3	1402963887.294	1402964016.252
626	4	1402964017.731	1402964043.033
627	1	1402964043.571	1402964047.974
628	2	1402964048.84	1402964052.475
629	3	1402964054.345	1402964126.262
630	4	1402964126.964	1402964129.983
631	4	1402964129.983	1402964140.818
632	1	1402964141.313	1402964175.75
633	2	1402964176.569	1402964182.506
634	3	1402964182.863	1402964228.519
635	4	1402964228.943	1402964284.283
636	1	1402964285.626	1402972423.902
637	2	1402972425.189	1402972431.602
638	3	1402972432.156	1402972437.455
639	4	1402972438.055	1402972610.644
640	1	1402972612.948	1402972676.629
641	4	1402972677.154	1402972680.272
642	3	1402972680.898	1402972704.245
643	4	1402972704.729	1402972707.437
644	1	1402972707.893	1402972712.607
645	4	1402972713.651	1402972722.731
646	3	1402972723.549	1402972736.86
647	4	1402972737.492	1402972739.782
648	1	1402972740.23	1402972745.743
649	4	1402972746.172	1402972757.555
650	3	1402972758.832	1402972766.686
651	2	1402972771.086	1402972830.041
652	1	1402972830.986	1402972841.919
653	4	1402972842.437	1402972890.126
654	3	1402972890.974	1402972943.645
655	1	1402972946.098	1402972950.148
656	2	1402972950.645	1402972993.064
657	3	1402972994.363	1402973016.035
658	4	1402973016.338	1402973021.985
659	1	1402973022.337	1402973026.156
660	4	1402973026.618	1402973123.763
661	1	1402973124.026	1402980406.306
662	2	1402980407.023	1402980423.849
663	3	1402980424.607	1402980428.423
664	4	1402980428.96	1402980513.7
665	1	1402980517.024	1402980520.886
666	2	1402980521.477	1402980596.468
667	3	1402980597.2	1402980611.561
668	2	1402980612.65	1402980769.203
669	1	1402980769.697	1402980778.477
670	4	1402980778.876	1402980822.947
671	1	1402980823.574	1402984346.4
672	4	1402984348.241	1402984360.621
673	3	1402984361.277	1402984378.208
674	2	1402984379.231	1402984388.461
675	1	1402984389.513	1402984392.228
676	1	1402984392.228	1402985419.024
677	4	1402985419.384	1402985558.977
678	3	1402985559.338	1402985568.743
679	2	1402985569.136	1402985601.084
680	3	1402985602.306	1402985607.773
681	4	1402985608.176	1402985697.109
682	1	1402985697.445	1402985701.032
683	2	1402985701.49	1402985705.867
684	1	1402985706.879	1402985709.084
685	1	1402985709.084	1402985720.483
686	4	1402985720.974	1402985834.069
687	3	1402985834.325	1402985853.48
688	2	1402985853.861	1402985867.67
689	1	1402985868.125	1402985870.17
690	1	1402985870.17	1402985875.635
691	2	1402985877.175	1402985920.985
692	3	1402985921.422	1402985975.993
693	2	1402985976.495	1402986021.367
694	4	1402986023.635	1402986101.334
695	1	1402986101.769	1402986941.489
696	4	1402986943.222	1402987109.737
697	4	1402987109.737	1402987112.436
698	4	1402987112.436	1402987115.201
699	3	1402987115.201	1402987128.217
700	2	1402987128.826	1402987132.769
701	1	1402987133.473	1402987314.069
702	4	1402987314.793	1402987345.644
703	3	1402987346.104	1402987414.312
704	2	1402987414.941	1402987543.47
705	3	1402987543.801	1402987548.65
706	4	1402987549.14	1402987750.001
707	1	1402987752.591	1402990031.89
708	2	1402990032.747	1402990037.768
709	3	1402990038.432	1402990041.195
710	3	1402990041.643	1402990043.719
711	3	1402990044.374	1402990046.87
712	4	1402990047.4	1402990265.033
713	1	1402990267.979	1402993890.874
714	4	1402993892.404	1402993912.637
715	3	1402993913.263	1402993922.66
716	4	1402993922.66	1402994096.727
717	1	1402994097.32	1402994101.426
718	2	1402994102.006	1402994122.267
719	3	1402994122.876	1402994269.734
720	2	1402994270.268	1402994276.142
721	1	1402994277.463	1402994743.859
722	4	1402994744.382	1402994766.377
723	2	1402994770.478	1402994776.203
724	4	1402994778.296	1402995080.162
725	3	1402995080.678	1402995121.203
726	4	1402995123.932	1402995143.216
727	1	1402995143.679	1402995148.311
728	2	1402995148.861	1402995165.89
729	2	1402995165.89	1402995168.722
730	3	1402995169.391	1402995177.969
731	2	1402995179.761	1402995193.781
732	1	1402995194.514	1402995197.565
733	1	1402995197.565	1402998134.353
734	4	1402998137.163	1402998754.22
735	3	1402998755.209	1402998763.344
736	2	1402998765.69	1402998803.309
737	3	1402998803.762	1402998807.527
738	4	1402998810.816	1402998980.243
739	1	1402998981.713	1402998984.778
740	2	1402998985.488	1402999012.293
741	1	1402999013.966	1402999019.206
742	1	1402999019.206	1402999076.565
743	4	1402999078.621	1402999082.534
744	4	1402999082.534	1402999094.881
745	1	1402999095.737	1402999103.559
746	2	1402999104.513	1402999107.532
747	4	1402999221.866	1402999293.099
748	1	1402999294.72	1402999376.775
749	4	1402999377.164	1402999380.31
750	1	1402999380.642	1402999456.93
751	4	1402999457.28	1402999460.698
752	3	1402999460.987	1402999498.349
753	4	1402999498.716	1402999532.912
754	1	1402999533.216	1402999538.407
755	1	1402999538.407	1402999548.313
756	2	1402999550.052	1402999577.804
757	3	1402999578.331	1402999582.294
758	4	1402999582.82	1402999610.219
759	1	1402999610.653	1402999663.706
760	2	1402999664.06	1402999687.74
761	3	1402999688.782	1402999720.924
762	2	1402999720.924	1402999723.916
763	2	1402999723.916	1402999733.708
764	2	1402999733.708	1402999739.72
765	3	1402999740.11	1402999742.653
766	4	1402999743.074	1402999764.405
767	1	1402999764.742	1402999851.03
768	4	1402999851.695	1402999869.271
769	3	1402999869.855	1402999946.007
770	2	1402999946.331	1402999957.297
771	1	1402999957.904	1402999959.933
772	1	1402999961.611	1402999982.099
773	4	1402999982.479	1403000001.81
774	3	1403000003.737	1403000013.549
775	2	1403000014.621	1403000024.486
