	Room	Start	End
70	2	1402915885.532	1402915920.356
71	3	1402915920.907	1402915927.384
72	4	1402915927.736	1402915930.955
73	1	1402915932.051	1402915980.988
74	1	1402915982.793	1402915985.429
75	1	1402915985.429	1402915988.183
76	2	1402915990.813	1402916084.284
77	3	1402916084.746	1402916089.966
78	4	1402916090.545	1402916133.378
79	1	1402916133.766	1402916142.336
80	2	1402916145.985	1402916211.63
81	3	1402916211.988	1402916227.859
82	4	1402916228.419	1402916246.799
83	1	1402916247.23	1402916254.918
84	2	1402916255.619	1402916265.255
85	3	1402916265.712	1402916323.189
86	2	1402916323.706	1402916489.086
87	3	1402916489.616	1402916493.384
88	4	1402916493.75	1402916501.084
89	2	1402916506.975	1402916537.583
90	3	1402916540.049	1402916542.957
91	2	1402916543.685	1402916545.807
92	1	1402916545.807	1402916572.785
93	1	1402916573.188	1402916666.537
94	4	1402916668.749	1402916673.78
95	4	1402916673.78	1402916685.217
96	3	1402916685.767	1402916690.948
97	3	1402916690.948	1402916820.382
98	4	1402916821.637	1402916827.115
99	1	1402916827.433	1402916843.164
100	2	1402916843.582	1402916865.724
101	1	1402916866.458	1402916870.233
102	4	1402916870.659	1402916911.195
103	1	1402916911.676	1402916919.468
104	2	1402916919.922	1402916940.405
105	2	1402916953.617	1402917000.257
106	1	1402917000.688	1402917016.099
107	4	1402917018.035	1402917095.837
108	1	1402917097.053	1402917100.539
109	2	1402917102.172	1402917105.558
110	2	1402917105.558	1402917111.538
111	3	1402917113.549	1402917124.739
112	4	1402917125.994	1402917132.465
113	3	1402917133.018	1402917144.603
114	4	1402917145.132	1402917160.206
115	1	1402917160.637	1402917233.667
116	2	1402917234.103	1402917252.063
117	3	1402917252.946	1402917255.15
118	3	1402917255.15	1402917258.728
119	2	1402917263.995	1402917306.024
120	3	1402917306.557	1402917313.96
121	4	1402917314.65	1402917345.033
122	3	1402917348.222	1402917351.163
123	3	1402917351.163	1402917384.211
124	2	1402917384.211	1402917478.302
125	1	1402917479.055	1402917490.849
126	4	1402917491.302	1402917539.668
127	2	1402917543.123	1402917545.908
128	3	1402917546.293	1402917549.173
129	4	1402917549.535	1402917553.533
130	4	1402917553.533	1402917556.472
131	1	1402917559.337	1402917568.84
132	2	1402917569.29	1402917573.448
133	3	1402917573.851	1402917640.067
134	4	1402917640.652	1402917659.733
135	1	1402917660.357	1402917695.025
136	4	1402917695.527	1402917698.303
137	3	1402917698.634	1402917712.545
138	2	1402917714.198	1402917825.474
139	3	1402917826.029	1402917831.605
140	2	1402917871.618	1402918005.626
141	1	1402918006.086	1402918014.514
142	4	1402918015.016	1402918024.786
143	3	1402918025.174	1402918036.803
144	2	1402918037.422	1402918085.688
145	1	1402918086.143	1402918129.047
146	4	1402918131.249	1402918153.115
147	1	1402918153.475	1402918160.274
148	2	1402918164.777	1402918168.634
149	3	1402918169.876	1402918225.563
150	4	1402918226.19	1402918242.867
151	3	1402918243.222	1402918286.546
152	4	1402918286.829	1402918288.874
153	4	1402918288.874	1402918349.595
154	1	1402918350.62	1402918357.1
155	2	1402918357.602	1402918417.067
156	3	1402918417.569	1402918420.029
157	3	1402918420.029	1402918460.473
158	4	1402918460.964	1402918487.406
159	1	1402918488.829	1402918542.036
160	1	1402918542.036	1402918545.263
161	1	1402918545.263	1402918572.704
162	4	1402918573.196	1402918583.009
163	3	1402918583.424	1402918603.703
164	4	1402918604.686	1402918607.617
165	4	1402918607.617	1402918610.411
166	4	1402918610.411	1402918622.519
167	4	1402918622.519	1402918628.157
168	1	1402918628.718	1402918640.449
169	2	1402918640.939	1402918681.652
170	1	1402918710.418	1402918785.991
171	2	1402918786.383	1402919060.503
172	1	1402919061.431	1402919064.435
173	4	1402919065.055	1402919079.024
174	3	1402919079.483	1402919094.845
175	2	1402919095.765	1402919105.574
176	3	1402919106.523	1402919127.568
177	4	1402919128.512	1402919132.46
178	1	1402919132.46	1402919140.289
179	2	1402919140.692	1402919147.113
180	1	1402919147.845	1402919170.195
181	2	1402919170.691	1402919207.265
182	3	1402919207.723	1402919293.297
183	4	1402919293.622	1402919308.718
184	1	1402919310.229	1402919515.444
185	4	1402919515.996	1402919544.498
186	3	1402919545.083	1402919548.562
187	3	1402919616.407	1402919647.324
188	4	1402919647.851	1402919665.754
189	1	1402919666.802	1402919678.995
190	2	1402919679.552	1402919707.307
191	3	1402919707.831	1402919843.64
192	4	1402919844.606	1402919851.051
193	1	1402919851.439	1402919856.886
194	2	1402919857.571	1402919895.692
195	3	1402919896.273	1402919920.92
196	4	1402919921.282	1402919936.633
197	1	1402919937.663	1402920019.984
198	2	1402920020.666	1402920034.963
199	1	1402920035.321	1402920066.289
200	4	1402920066.682	1402920126.706
201	1	1402920127.367	1402920129.859
202	1	1402920129.859	1402920135.476
203	2	1402920135.969	1402920308.145
204	3	1402920308.583	1402920371.16
205	4	1402920371.579	1402920411.273
206	1	1402920412.492	1402920415.647
207	2	1402920416.46	1402920422.37
208	1	1402920423.123	1402920467.036
209	4	1402920467.801	1402920473.75
210	3	1402920474.44	1402920588.841
211	4	1402920589.163	1402920647.093
212	1	1402920647.5	1402920650.172
213	2	1402920655.962	1402920680.659
214	2	1402920719.013	1402920721.207
215	3	1402920721.568	1402920768.06
216	4	1402920768.459	1402920777.683
217	1	1402920778.012	1402920789.224
218	2	1402920789.62	1402921058.151
219	3	1402921059.532	1402921069.676
220	2	1402921070.244	1402921081.586
221	3	1402921082.136	1402921086.24
222	4	1402921086.762	1402921089.693
223	1	1402921089.996	1402921104.264
224	4	1402921105.538	1402921130.421
225	1	1402921131.009	1402921153.177
226	2	1402921153.606	1402921158.829
227	2	1402921159.645	1402921161.72
228	2	1402921161.72	1402921212.743
229	1	1402921213.276	1402921220.524
230	4	1402921220.731	1402921228.948
231	3	1402921229.549	1402921233.13
232	2	1402921233.724	1402921241.306
233	1	1402921241.823	1402921248.482
234	4	1402921249.003	1402921262.356
235	1	1402921262.717	1402921309.419
236	2	1402921309.868	1402921313.053
237	3	1402921315.354	1402921349.993
238	4	1402921350.352	1402921366.208
239	1	1402921366.562	1402921370.987
240	1	1402921370.987	1402921378.959
241	1	1402921380.572	1402921389.485
242	2	1402921389.485	1402921621.371
243	2	1402921621.932	1402921633.762
244	1	1402921634.319	1402921636.893
245	4	1402921638.175	1402921651.928
246	1	1402921652.615	1402921688.082
247	4	1402921692.29	1402921714.55
248	3	1402921715.104	1402921718.77
249	2	1402921719.198	1402921746.275
250	3	1402921746.695	1402921902.662
251	4	1402921902.967	1402921919.66
252	1	1402921920.522	1402921940.428
253	4	1402921940.744	1402921952.023
254	3	1402921952.424	1402921959.049
255	2	1402921959.452	1402921961.784
256	2	1402921961.784	1402922012.902
257	3	1402922013.986	1402922147.925
258	4	1402922148.427	1402922150.829
259	1	1402922151.153	1402922154.236
260	1	1402922154.236	1402922157.648
261	2	1402922160.483	1402922244.145
262	3	1402922244.936	1402922290.498
263	4	1402922290.822	1402922380.02
264	1	1402922380.811	1402922398.182
265	2	1402922398.612	1402922434.733
266	3	1402922435.435	1402922558.883
267	4	1402922559.508	1402922565.812
268	1	1402922566.677	1402922571.184
269	2	1402922571.68	1402922574.954
270	2	1402922576.408	1402922852.141
271	3	1402922852.539	1402923053.831
272	4	1402923054.215	1402923057.656
273	1	1402923058.075	1402923069.162
274	4	1402923069.747	1402923153.219
275	1	1402923153.708	1402923257.197
276	2	1402923257.197	1402923265.683
277	3	1402923266.08	1402923317.055
278	4	1402923317.456	1402923388.276
279	1	1402923388.732	1402923426.692
280	4	1402923427.473	1402923534.36
281	1	1402923534.947	1402923537.629
282	2	1402923537.629	1402923540.807
283	3	1402923541.2	1402923560.545
284	2	1402923561.525	1402923613.713
285	3	1402923614.236	1402923630.181
286	4	1402923630.662	1402923633.95
287	1	1402923635.07	1402923637.72
288	2	1402923638.183	1402923738.01
289	3	1402923742.052	1402923753.115
290	4	1402923753.664	1402923757.609
291	1	1402923759.221	1402923763.95
292	4	1402923764.701	1402923782.497
293	3	1402923782.951	1402923786.238
294	2	1402923786.65	1402923831.187
295	3	1402923831.187	1402923878.208
296	4	1402923878.79	1402923887.782
297	1	1402923888.311	1402923919.153
298	2	1402923919.615	1402924130.177
299	3	1402924130.865	1402924134.06
300	3	1402924134.06	1402924152.205
301	4	1402924153.116	1402924158.963
302	3	1402924159.525	1402924162.273
303	3	1402924162.513	1402924165.291
304	2	1402924165.784	1402924179.314
305	3	1402924179.652	1402924189.183
306	4	1402924189.808	1402924192.576
307	1	1402924193.104	1402924197.308
308	2	1402924198.909	1402924212.876
309	3	1402924213.535	1402924220.535
310	4	1402924220.975	1402924228.227
311	1	1402924228.588	1402924355.949
312	4	1402924356.871	1402924396.643
313	3	1402924397.068	1402924402.487
314	2	1402924402.874	1402924420.493
315	3	1402924422.727	1402924444.656
316	4	1402924445.204	1402924451.568
317	1	1402924452.031	1402924466.777
318	4	1402924467.142	1402924515.795
319	3	1402924516.153	1402924840.806
320	4	1402924842.612	1402924847.978
321	1	1402924848.497	1402924857.688
322	2	1402924858.166	1402924934.064
323	3	1402924934.582	1402925014.061
324	4	1402925014.351	1402925049.777
325	1	1402925050.273	1402925082.054
326	2	1402925082.458	1402925086.938
327	3	1402925087.493	1402925629.893
328	2	1402925630.397	1402925856.193
329	3	1402925856.684	1402925864.262
330	4	1402925864.819	1402925880.065
331	1	1402925880.571	1402925898.262
332	2	1402925898.617	1402926103.49
333	3	1402926104.038	1402926151.278
334	4	1402926152.419	1402926162.717
335	1	1402926163.072	1402926183.193
336	2	1402926183.598	1402926188.601
337	3	1402926188.601	1402926318.109
338	4	1402926318.695	1402926328.02
339	1	1402926329.112	1402926340.551
340	4	1402926341.036	1402926375.339
341	3	1402926376.916	1402926416.866
342	4	1402926417.224	1402926465.435
343	3	1402926465.893	1402926468.189
344	2	1402926468.677	1402926493.709
345	3	1402926494.099	1402926528.548
346	4	1402926529.108	1402926574.299
347	1	1402926574.667	1402926586.729
348	4	1402926587.716	1402926647.278
349	3	1402926654.899	1402926671.361
350	4	1402926671.95	1402926734.633
351	3	1402926735.025	1402926739.373
352	2	1402926739.809	1402926754.617
353	3	1402926755.908	1402926873.228
354	2	1402926873.754	1402926909.31
355	1	1402926909.87	1402927046.317
356	4	1402927048.751	1402927125.348
357	3	1402927126.471	1402927131.83
358	2	1402927132.249	1402927137.964
359	1	1402927138.484	1402927140.721
360	4	1402927141.007	1402927166.194
361	3	1402927166.661	1402927191.976
362	2	1402927192.408	1402927195.203
363	2	1402927195.714	1402927696.905
364	3	1402927697.388	1402927706.307
365	4	1402927706.969	1402927713.896
366	1	1402927714.522	1402927728.218
367	2	1402927728.706	1402927761.261
368	1	1402927761.657	1402927776.141
369	4	1402927776.894	1402927814.045
370	3	1402927814.443	1402927839.068
371	4	1402927839.46	1402927843.628
372	1	1402927845.303	1402927889.684
373	4	1402927890.013	1402927953.361
374	2	1402927956.403	1402927959.075
375	3	1402927959.426	1402928095.07
376	4	1402928095.623	1402928113.361
377	1	1402928113.953	1402928124.64
378	2	1402928126.085	1402928144.569
379	3	1402928145.04	1402928266.025
380	4	1402928266.452	1402928273.853
381	1	1402928276.674	1402928351.026
382	4	1402928352.327	1402928362.134
383	1	1402928362.721	1402928365.556
384	2	1402928366.062	1402928448.447
385	3	1402928448.829	1402928467.935
386	4	1402928468.431	1402928481.96
387	1	1402928487.703	1402928520.198
388	4	1402928521.331	1402928562.217
389	3	1402928562.649	1402928586.296
390	2	1402928586.912	1402928802.372
391	3	1402928806.286	1402928809.706
392	3	1402928809.706	1402928813.204
393	3	1402928813.204	1402928991.761
394	4	1402928992.355	1402929027.059
395	1	1402929027.435	1402929149.667
396	2	1402929150.131	1402929164.526
397	3	1402929165.153	1402929178.106
398	4	1402929178.392	1402929245.455
399	1	1402929245.887	1402929263.046
400	4	1402929263.377	1402929287.113
401	3	1402929288.19	1402929356.984
402	4	1402929357.272	1402929363.349
403	1	1402929363.808	1402929417.999
404	4	1402929418.295	1402929422.497
405	1	1402929423.192	1402929431.002
406	2	1402929431.47	1402929580.318
407	1	1402929580.839	1402929684.548
408	4	1402929684.878	1402929710.401
409	1	1402929710.829	1402929712.927
410	2	1402929714.213	1402930019.598
411	3	1402930020.155	1402930074.277
412	4	1402930074.629	1402930086.318
413	1	1402930086.77	1402930110.422
414	2	1402930110.982	1402930220.965
415	1	1402930221.471	1402930223.908
416	4	1402930224.224	1402930248.908
417	3	1402930249.659	1402930280.883
418	4	1402930281.447	1402930341.255
419	1	1402930341.541	1402930344.214
420	2	1402930344.685	1402930402.549
421	3	1402930402.899	1402930405.432
422	4	1402930405.824	1402930411.678
423	1	1402930411.948	1402930425.208
424	4	1402930425.447	1402930467.196
425	3	1402930467.626	1402930470.056
426	3	1402930470.056	1402930472.069
427	3	1402930472.069	1402930476.431
428	4	1402930477.037	1402930479.433
429	4	1402930479.433	1402930491.159
430	1	1402930491.65	1402930499.757
431	2	1402930500.209	1402930504.251
432	2	1402930504.251	1402930507.308
433	3	1402930507.809	1402930723.212
434	4	1402930723.663	1402930731.547
435	1	1402930731.836	1402931038.655
436	2	1402931039.181	1402931167.22
437	3	1402931167.651	1402931172.095
438	4	1402931172.587	1402931180.716
439	1	1402931181.098	1402931186.784
440	2	1402931187.343	1402931580.978
441	1	1402931581.578	1402931585.027
442	4	1402931585.492	1402931601.29
443	1	1402931601.69	1402931743.956
444	4	1402931744.278	1402931771.877
445	3	1402931772.256	1402931780.045
446	2	1402931782.244	1402931798.873
447	3	1402931806.563	1402931881.976
448	4	1402931882.275	1402931899.769
449	1	1402931900.012	1402932021.816
450	4	1402932022.263	1402932059.801
451	1	1402932060.142	1402932151.661
452	2	1402932152.218	1402932226.504
453	2	1402932232.222	1402932241.463
454	1	1402932242.118	1402932456.927
455	2	1402932457.533	1402932550.157
456	3	1402932550.613	1402932571.343
457	4	1402932572.106	1402932630.134
458	1	1402932631.286	1402932690.512
459	4	1402932691.229	1402932712.17
460	1	1402932713.804	1402932720.164
461	2	1402932720.164	1402932735.203
462	3	1402932736.447	1402932743.435
463	4	1402932744.021	1402932748.334
464	4	1402932748.334	1402932872.358
465	3	1402932872.89	1402932876.754
466	2	1402932877.277	1402932905.121
467	3	1402932905.973	1402932941.127
468	4	1402932941.526	1402933005.729
469	1	1402933006.216	1402933022.665
470	2	1402933023.179	1402933055.519
471	3	1402933055.915	1402933113.712
472	4	1402933114.016	1402933137.757
473	4	1402933137.757	1402933140.951
474	4	1402933140.951	1402933179.718
475	1	1402933181.954	1402933192.807
476	2	1402933193.225	1402933253.28
477	1	1402933284.074	1402933318.12
478	4	1402933318.55	1402933351.745
479	3	1402933352.344	1402933370.704
480	2	1402933371.059	1402933513.589
481	1	1402933513.972	1402933516.828
482	4	1402933517.125	1402933637.351
483	1	1402933638.597	1402933690.103
484	4	1402933690.334	1402933701.054
485	3	1402933701.387	1402933704.148
486	2	1402933704.474	1402933708.994
487	2	1402933708.994	1402933935.836
488	1	1402933936.259	1402934881.153
489	2	1402934881.704	1402935003.598
490	3	1402935004.453	1402935010.022
491	4	1402935013.277	1402935018.215
492	1	1402935018.81	1402935029.209
493	4	1402935029.523	1402935032.559
494	4	1402935032.559	1402935052.029
495	1	1402935052.647	1402935056.278
496	2	1402935056.814	1402935070.45
497	3	1402935071.084	1402935073.704
498	4	1402935074.188	1402935077.697
499	1	1402935080.349	1402935083.34
500	2	1402935083.764	1402935093.708
501	3	1402935093.708	1402935113.782
502	4	1402935114.506	1402935117.196
503	1	1402935117.91	1402935125.708
504	4	1402935126.859	1402935150.707
505	2	1402935153.155	1402935162.094
506	3	1402935164.856	1402935172.684
507	2	1402935173.277	1402935216.159
508	1	1402935216.625	1402935221.292
509	4	1402935226.035	1402935245.911
510	3	1402935246.338	1402935250.157
511	3	1402935250.495	1402935361.203
512	4	1402935363.498	1402935368.604
513	1	1402935368.96	1402935675.005
514	2	1402935675.708	1402935690.045
515	3	1402935690.401	1402935702.539
516	4	1402935702.872	1402935713.071
517	1	1402935713.471	1402935719.434
518	2	1402935719.796	1402935944.1
519	3	1402935944.563	1402935948.347
520	4	1402935949.164	1402935971.298
521	1	1402935971.852	1402936010.0
522	2	1402936010.531	1402936294.816
523	3	1402936295.246	1402936346.717
524	4	1402936347.148	1402936380.77
525	1	1402936381.531	1402936480.138
526	2	1402936480.474	1402936515.5
527	3	1402936516.514	1402936547.092
528	4	1402936547.448	1402936557.444
529	1	1402936558.048	1402936781.249
530	2	1402936781.736	1402936800.786
531	3	1402936801.203	1402936836.748
532	4	1402936837.207	1402936894.672
533	1	1402936895.099	1402936909.183
534	1	1402936909.183	1402936987.649
535	4	1402936988.542	1402936991.04
536	3	1402936991.564	1402937012.162
537	4	1402937012.733	1402937037.385
538	1	1402937038.439	1402937063.384
539	2	1402937063.745	1402937250.942
540	3	1402937251.392	1402937275.404
541	2	1402937276.262	1402937286.427
542	1	1402937286.932	1402937296.323
543	4	1402937296.624	1402937315.926
544	3	1402937316.345	1402937320.775
545	2	1402937321.885	1402937468.065
546	3	1402937468.413	1402937505.982
547	4	1402937506.276	1402937629.622
548	1	1402937629.955	1402937633.924
549	2	1402937634.255	1402937933.18
550	1	1402937933.728	1402937938.549
551	4	1402937938.949	1402937941.384
552	3	1402937941.669	1402937981.075
553	4	1402937981.511	1402938012.406
554	3	1402938012.971	1402938015.799
555	3	1402938015.799	1402938029.401
556	2	1402938030.058	1402938045.073
557	3	1402938045.759	1402938092.266
558	4	1402938092.725	1402938095.593
559	1	1402938095.9	1402938198.527
560	2	1402938200.063	1402938234.896
561	3	1402938235.253	1402938242.106
562	2	1402938242.77	1402938248.218
563	2	1402938248.218	1402938596.251
564	3	1402938598.748	1402938604.417
565	4	1402938604.846	1402938624.509
566	1	1402938625.305	1402938633.533
567	4	1402938634.891	1402938728.312
568	3	1402938728.871	1402938742.789
569	4	1402938743.216	1402938753.09
570	1	1402938754.436	1402938791.776
571	2	1402938792.295	1402938803.631
572	3	1402938803.962	1402938945.961
573	4	1402938946.297	1402938973.209
574	1	1402938973.57	1402938991.056
575	2	1402938991.608	1402939109.955
576	3	1402939110.533	1402939117.813
577	4	1402939118.152	1402939134.517
578	1	1402939134.88	1402939144.808
579	2	1402939145.137	1402939188.053
580	3	1402939188.491	1402939258.214
581	4	1402939258.772	1402939268.99
582	1	1402939274.094	1402939287.419
583	1	1402939289.192	1402939350.114
584	2	1402939350.568	1402939421.398
585	1	1402939423.859	1402939427.837
586	1	1402939427.837	1402939430.248
587	4	1402939430.743	1402939522.892
588	3	1402939523.183	1402939610.978
589	4	1402939611.47	1402939656.101
590	1	1402939657.092	1402939663.078
591	3	1402939668.344	1402939675.778
592	4	1402939676.709	1402939680.878
593	4	1402939680.878	1402939687.856
594	1	1402939688.15	1402939694.791
595	2	1402939696.858	1402940301.882
596	3	1402940302.276	1402944008.402
597	2	1402944013.079	1402944024.793
598	1	1402944026.145	1402944042.456
599	2	1402944042.876	1402944051.322
600	3	1402944052.11	1402944071.594
601	4	1402944074.214	1402944077.925
602	1	1402944078.393	1402944156.865
603	4	1402944157.261	1402944161.051
604	3	1402944161.58	1402944166.591
605	2	1402944167.09	1402944191.131
606	3	1402944191.527	1402944196.337
607	4	1402944196.642	1402944202.255
608	1	1402944207.383	1402944286.21
609	4	1402944288.013	1402944290.924
610	3	1402944291.724	1402944341.039
611	4	1402944341.611	1402944349.154
612	1	1402944349.717	1402944353.84
613	2	1402944354.267	1402944404.486
614	3	1402944405.381	1402944433.055
615	4	1402944433.351	1402944438.891
616	1	1402944439.181	1402944447.855
617	2	1402944450.145	1402944460.049
618	1	1402944461.883	1402944477.459
619	2	1402944477.844	1402944509.822
620	3	1402944512.35	1402944523.803
621	2	1402944524.198	1402944792.349
622	4	1402944794.998	1402944812.361
623	1	1402944812.782	1402944886.709
624	2	1402944887.605	1402944891.065
625	3	1402944892.838	1402944920.148
626	3	1402944920.148	1402945041.355
627	4	1402945041.689	1402945059.269
628	1	1402945059.609	1402945088.005
629	2	1402945088.498	1402945216.177
630	3	1402945216.604	1402945233.729
631	2	1402945234.692	1402945248.626
632	1	1402945249.118	1402945307.606
633	2	1402945308.402	1402945735.475
634	3	1402945737.144	1402945776.922
635	4	1402945777.375	1402945780.705
636	1	1402945781.142	1402945795.997
637	2	1402945797.27	1402945830.938
638	3	1402945831.299	1402945872.133
639	4	1402945872.791	1402945877.341
640	1	1402945877.672	1402946755.219
641	4	1402946757.112	1402946783.513
642	3	1402946783.979	1402946797.546
643	4	1402946797.97	1402946800.175
644	1	1402946800.64	1402949476.711
645	4	1402949477.657	1402949484.191
646	3	1402949484.97	1402949488.804
647	2	1402949489.911	1402949517.801
648	3	1402949518.166	1402949520.526
649	4	1402949520.964	1402949523.657
650	1	1402949523.969	1402949529.324
651	2	1402949531.898	1402949538.015
652	1	1402949538.445	1402954381.81
653	4	1402954383.448	1402954390.205
654	1	1402954390.646	1402954831.307
655	1	1402954831.307	1402954837.793
656	1	1402954837.793	1402954849.246
657	4	1402954850.135	1402954854.734
658	4	1402954855.581	1402954860.014
659	3	1402954860.998	1402954908.509
660	2	1402954909.886	1402954921.69
661	4	1402954925.092	1402954928.066
662	1	1402954928.567	1402955143.848
663	3	1402955146.052	1402955148.481
664	1	1402955150.206	1402955726.992
665	2	1402955728.925	1402955783.389
666	3	1402955784.602	1402955795.501
667	4	1402955796.664	1402955802.866
668	1	1402955803.554	1402955935.562
669	4	1402955941.447	1402955945.679
670	1	1402955946.25	1402956068.061
671	1	1402956000.0	1402956068.061
672	2	1402956071.782	1402956074.625
673	2	1402956074.625	1402956155.039
674	1	1402956156.058	1402963124.647
675	2	1402963126.149	1402963147.156
676	1	1402963148.052	1402963611.082
677	4	1402963614.836	1402963625.595
678	3	1402963627.632	1402963640.948
679	2	1402963641.793	1402963663.566
680	3	1402963664.225	1402963682.251
681	4	1402963682.703	1402963700.738
682	1	1402963701.456	1402963708.202
683	2	1402963708.748	1402963730.93
684	3	1402963731.463	1402963738.102
685	4	1402963738.597	1402963758.326
686	3	1402963758.326	1402963765.601
687	2	1402963767.926	1402963912.668
688	1	1402963932.968	1402963951.464
689	2	1402963952.085	1402963960.742
690	1	1402963961.289	1402963964.441
691	4	1402963964.845	1402964004.553
692	3	1402964004.908	1402964021.262
693	2	1402964022.077	1402964069.911
694	4	1402964072.614	1402964088.561
695	3	1402964088.868	1402964098.168
696	4	1402964098.737	1402964101.462
697	1	1402964101.755	1402964121.916
698	4	1402964122.274	1402964134.918
699	3	1402964135.242	1402964137.637
700	2	1402964138.784	1402964161.804
701	3	1402964162.16	1402964326.445
702	4	1402964326.736	1402964329.024
703	1	1402964329.352	1402979578.148
704	2	1402979579.269	1402979587.391
705	3	1402979588.767	1402979598.698
706	4	1402979599.484	1402979609.25
707	1	1402979609.25	1402979612.481
708	2	1402979615.179	1402979632.312
709	3	1402979632.731	1402979643.385
710	2	1402979643.956	1402979649.284
711	1	1402979649.898	1402981025.707
712	2	1402981026.902	1402981057.996
713	3	1402981058.622	1402981116.001
714	4	1402981116.397	1402981437.128
715	1	1402981437.682	1402981453.667
716	2	1402981454.453	1402981463.981
717	3	1402981464.801	1402981468.653
718	4	1402981469.812	1402981525.41
719	1	1402981525.838	1402983599.794
720	2	1402983603.98	1402983612.9
721	3	1402983613.6	1402983617.056
722	4	1402983621.83	1402983624.217
723	4	1402984775.4	1402984793.491
724	3	1402984794.335	1402984802.409
725	2	1402984803.266	1402984820.404
726	1	1402984820.943	1402984823.094
727	4	1402984823.525	1402984843.745
728	3	1402984845.023	1402984855.33
729	3	1402984855.33	1402984869.217
730	3	1402984869.217	1402984878.545
731	2	1402984879.4	1402984882.1
732	1	1402984882.895	1402985045.388
733	4	1402985048.133	1402985068.742
734	3	1402985069.769	1402985073.807
735	2	1402985074.334	1402985098.028
736	1	1402985098.552	1402985100.826
737	4	1402985101.208	1402985269.299
738	3	1402985269.791	1402985275.124
739	1	1402985277.559	1402985279.696
740	4	1402985280.453	1402985311.375
741	1	1402985313.389	1402985318.662
742	4	1402985319.186	1402985342.221
743	3	1402985342.837	1402985346.992
744	4	1402985347.556	1402985352.445
745	4	1402985352.445	1402985389.945
746	1	1402985390.411	1402985413.975
747	3	1402985463.967	1402985466.679
748	3	1402985466.679	1402985471.174
749	4	1402985471.725	1402985475.206
750	1	1402985475.709	1402985478.217
751	4	1402985478.48	1402985491.006
752	4	1402985491.006	1402985494.696
753	4	1402985494.696	1402985525.638
754	3	1402985534.6	1402985612.098
755	2	1402985612.794	1402985625.244
756	4	1402985627.568	1402985665.349
757	3	1402985668.275	1402985686.575
758	2	1402985687.553	1402985690.876
759	2	1402985691.962	1402985700.556
760	3	1402985701.576	1402985708.257
761	4	1402985708.591	1402985878.801
762	1	1402985879.398	1402985895.902
763	1	1402985905.365	1402985930.489
764	4	1402985930.903	1402985959.706
765	3	1402985960.296	1402985964.125
766	2	1402985964.834	1402985967.598
767	3	1402985967.926	1402985971.115
768	4	1402985971.639	1402986025.488
769	3	1402986026.055	1402986035.515
770	4	1402986036.079	1402986038.257
771	1	1402986038.679	1402986055.058
772	2	1402986055.48	1402986057.844
773	2	1402986057.844	1402986066.191
774	3	1402986066.523	1402986068.882
775	4	1402986069.21	1402986118.464
